#{"t_start": 1770256118.718966, "env_id": "FetchBridgeBullet7Blocks-v1"}
r,l,t,is_success
0.0,30,96.092139,False
0.0,30,157.822246,False
0.0,30,212.57086,False
2.9,30,273.941374,True
0.0,30,326.323018,False
0.0,30,387.272524,False
0.0,30,455.530014,False
0.0,30,500.793701,False
0.0,30,564.343672,False
0.0,30,630.257307,False
0.0,30,689.315822,False
0.0,30,753.059236,False
0.0,30,808.661449,False
0.0,30,864.155031,False
0.0,30,924.732725,False
0.0,30,986.161927,False
0.0,30,1048.530564,False
0.0,30,1109.604329,False
0.0,30,1178.843148,False
0.0,30,1254.891299,False
0.9,30,1326.885592,True
0.0,30,1380.219769,False
0.0,30,1439.961527,False
2.1,30,1500.939639,True
0.0,30,1568.063503,False
0.0,30,1632.046547,False
0.0,30,1695.728929,False
0.0,30,1759.950065,False
3.0,30,1822.440937,True
0.0,30,1891.837927,False
1.5,30,1962.896824,True
0.0,30,2031.247325,False
0.0,30,2097.238409,False
0.0,30,2150.322212,False
3.0,30,2560.779343,True
2.8,30,2617.773043,True
3.0,30,2682.654762,True
0.0,30,2745.817023,False
2.8,30,2802.961614,True
3.0,30,2869.332308,True
0.0,30,2927.55518,False
0.0,30,2990.105234,False
1.7,30,3056.323257,True
3.0,30,3127.490511,True
1.9,30,3190.242695,True
0.0,30,3250.611998,False
0.0,30,3317.698001,False
0.0,30,3374.537907,False
0.0,30,3443.042482,False
0.0,30,3502.003847,False
0.0,30,3567.239384,False
0.0,30,3629.725929,False
0.0,30,3688.16326,False
0.0,30,3743.456955,False
0.0,30,3805.948748,False
2.5,30,3865.668523,True
0.0,30,3928.095169,False
0.0,30,3988.27417,False
2.0,30,4039.770496,True
0.0,30,4092.085016,False
2.1,30,4155.714407,True
0.0,30,4214.2614,False
0.0,30,4278.31082,False
0.0,30,4340.254859,False
1.0,30,4408.887594,True
2.7,30,4465.240431,True
0.0,30,4522.702947,False
0.0,30,4581.938194,False
0.0,30,5061.374875,False
1.8,30,5122.714661,True
0.0,30,5171.14126,False
0.0,30,5223.81313,False
0.0,30,5291.92144,False
0.0,30,5355.2772,False
0.0,30,5416.007949,False
2.8,30,5475.601423,True
0.0,30,5531.461469,False
0.0,30,5581.682482,False
0.0,30,5639.16292,False
1.5,30,5707.152124,True
2.6,30,5761.398268,True
2.7,30,5822.905529,True
0.0,30,5876.987981,False
0.0,30,5934.307843,False
0.0,30,5990.155823,False
0.0,30,6050.730789,False
2.8,30,6102.716379,True
0.0,30,6160.182354,False
0.0,30,6225.824878,False
3.0,30,6287.023297,True
0.0,30,6352.358149,False
0.0,30,6407.557173,False
0.0,30,6462.82164,False
3.0,30,6525.396827,True
0.0,30,6589.876765,False
0.0,30,6644.641678,False
0.0,30,6698.949698,False
3.0,30,6759.644609,True
2.6,30,6834.076589,True
0.0,30,6887.869226,False
2.6,30,6943.06316,True
0.3,30,7008.176206,True
0.0,30,7428.422391,False
3.0,30,7484.59414,True
2.6,30,7546.14664,True
2.1,30,7605.072801,True
0.0,30,7652.78674,False
0.0,30,7697.914318,False
0.0,30,7754.938625,False
0.0,30,7816.514834,False
0.0,30,7863.785783,False
3.0,30,7931.918876,True
0.0,30,7989.750845,False
0.0,30,8050.703833,False
0.0,30,8110.589598,False
2.9,30,8163.514737,True
0.0,30,8225.798311,False
2.6,30,8273.807053,True
0.0,30,8338.077451,False
2.1,30,8392.918325,True
0.0,30,8453.721458,False
2.7,30,8517.198744,True
3.0,30,8573.739638,True
1.7,30,8633.53871,True
0.0,30,8692.497902,False
0.0,30,8746.272967,False
0.0,30,8806.537883,False
0.0,30,8863.614867,False
2.6,30,8924.36407,True
2.8,30,8979.509296,True
3.0,30,9049.832899,True
0.0,30,9103.81766,False
3.0,30,9174.003496,True
0.0,30,9240.511075,False
0.0,30,9286.318336,False
0.0,30,9343.773481,False
0.0,30,9723.308443,False
0.0,30,9785.982637,False
0.0,30,9848.205742,False
0.0,30,9907.265043,False
3.0,30,9969.232675,True
0.0,30,10027.600664,False
0.0,30,10100.757857,False
2.4,30,10154.976567,True
0.0,30,10206.489707,False
2.5,30,10264.919585,True
0.0,30,10326.655463,False
0.0,30,10396.336056,False
1.0,30,10453.175988,True
0.0,30,10524.699106,False
0.0,30,10592.787193,False
0.0,30,10655.578423,False
0.1,30,10723.823246,True
1.2,30,10774.303712,False
2.9,30,10837.413659,True
2.4,30,10897.0052,False
3.0,30,10955.852632,True
2.5,30,11016.30726,True
0.0,30,11078.469367,False
0.0,30,11140.663951,False
0.0,30,11200.173207,False
2.9,30,11260.931957,True
1.2,30,11313.341693,True
3.0,30,11366.886989,True
0.0,30,11424.171324,False
0.0,30,11482.422847,False
3.0,30,11544.445349,True
3.0,30,11606.415358,True
0.0,30,11661.825841,False
1.9,30,11713.334587,True
0.0,30,12128.38801,False
3.0,30,12192.085518,True
0.6,30,12256.710499,True
2.8,30,12305.271053,True
0.0,30,12365.269371,False
0.0,30,12420.827971,False
0.0,30,12491.06198,False
0.0,30,12553.194377,False
0.0,30,12609.04051,False
0.0,30,12670.280899,False
0.0,30,12726.897662,False
0.0,30,12777.579364,False
2.8,30,12836.173664,True
0.0,30,12889.85402,False
0.0,30,12951.908538,False
0.0,30,13011.315086,False
0.0,30,13074.723401,False
0.0,30,13130.187542,False
0.0,30,13181.06959,False
3.0,30,13238.627805,True
0.0,30,13288.550359,False
0.0,30,13352.568737,False
2.8,30,13412.652008,True
2.9,30,13465.238075,True
0.0,30,13529.548702,False
0.0,30,13588.076089,False
2.8,30,13645.502483,True
0.0,30,13700.861926,False
2.1,30,13764.247746,True
0.0,30,13831.501769,False
3.0,30,13888.712562,True
0.0,30,13949.189101,False
0.0,30,14010.871701,False
0.0,30,14064.279584,False
0.0,30,14476.169929,False
0.0,30,14533.269511,False
2.6,30,14596.899837,True
0.0,30,14663.021667,False
0.0,30,14711.290042,False
0.0,30,14762.304901,False
2.5,30,14812.948262,True
0.0,30,14866.254827,False
0.0,30,14923.971618,False
2.2,30,14980.333351,True
0.0,30,15039.271995,False
0.0,30,15076.135634,False
0.0,30,15132.238257,False
2.3,30,15182.975077,True
0.0,30,15238.685882,False
0.0,30,15297.029394,False
3.0,30,15348.33691,True
0.0,30,15402.274533,False
0.0,30,15458.577846,False
0.0,30,15504.297044,False
2.7,30,15556.859293,True
0.0,30,15612.81368,False
0.0,30,15676.518149,False
0.0,30,15735.255929,False
3.0,30,15799.214597,True
0.0,30,15855.559242,False
0.8,30,15910.773375,True
0.0,30,15969.63783,False
0.0,30,16029.105098,False
0.0,30,16078.540433,False
0.0,30,16140.347872,False
0.0,30,16192.997335,False
0.0,30,16256.28961,False
0.0,30,16316.821833,False
0.0,30,16740.284161,False
0.0,30,16794.430876,False
0.0,30,16855.558815,False
0.0,30,16917.377343,False
2.8,30,16970.585371,True
0.0,30,17023.410255,False
0.0,30,17080.431411,False
0.0,30,17139.305905,False
2.8,30,17199.772618,True
0.0,30,17261.986562,False
2.7,30,17323.363582,True
0.0,30,17370.678238,False
0.0,30,17424.889663,False
0.0,30,17475.53441,False
0.0,30,17533.469052,False
0.0,30,17587.253002,False
0.0,30,17658.298579,False
0.0,30,17721.427238,False
0.0,30,17781.530148,False
0.0,30,17839.215172,False
0.0,30,17890.036201,False
0.0,30,17942.927084,False
0.0,30,18002.918511,False
0.0,30,18062.181488,False
2.4,30,18124.95156,True
0.0,30,18190.226189,False
0.0,30,18241.539089,False
3.0,30,18299.051261,True
1.6,30,18357.367874,True
2.6,30,18416.182632,True
0.0,30,18476.525418,False
0.0,30,18539.067855,False
0.0,30,18591.923368,False
0.0,30,18643.196072,False
0.0,30,18710.877835,False
0.0,30,19084.789075,False
0.0,30,19138.729168,False
0.0,30,19199.061103,False
0.0,30,19250.476247,False
2.1,30,19309.584302,True
2.7,30,19364.795493,True
2.6,30,19417.063661,True
2.7,30,19471.29833,True
2.2,30,19527.963063,True
0.0,30,19578.324131,False
2.8,30,19638.187861,True
2.5,30,19703.958099,True
0.0,30,19759.918161,False
0.0,30,19808.561304,False
0.0,30,19877.836905,False
0.0,30,19936.430199,False
0.0,30,19994.116822,False
0.0,30,20046.12642,False
0.0,30,20097.759231,False
0.0,30,20159.608826,False
0.0,30,20213.989859,False
0.0,30,20276.915356,False
0.0,30,20328.305293,False
2.6,30,20385.874867,True
0.0,30,20439.36149,False
0.0,30,20502.845305,False
0.0,30,20556.792665,False
0.0,30,20613.695407,False
0.0,30,20668.023779,False
0.0,30,20722.504009,False
2.8,30,20777.068979,True
2.7,30,20824.270524,True
2.9,30,20880.956633,True
0.0,30,20938.866937,False
0.0,30,21299.317783,False
0.0,30,21355.965315,False
0.0,30,21415.727991,False
0.0,30,21473.044885,False
0.0,30,21533.403919,False
2.4,30,21589.220382,True
0.0,30,21647.246179,False
0.0,30,21708.110494,False
2.8,30,21770.382733,True
0.0,30,21824.941191,False
0.0,30,21881.471632,False
2.6,30,21938.576259,True
0.0,30,21990.931722,False
3.0,30,22048.691279,True
2.7,30,22102.265516,True
0.0,30,22163.807953,False
0.0,30,22217.715833,False
3.0,30,22276.196905,True
2.3,30,22327.2325,True
0.0,30,22393.200703,False
0.0,30,22448.711393,False
2.4,30,22507.787767,True
2.6,30,22563.642272,True
2.7,30,22608.853483,True
2.2,30,22666.92554,True
0.0,30,22730.032199,False
0.0,30,22791.069274,False
0.0,30,22853.227253,False
0.0,30,22910.113718,False
2.7,30,22965.478907,True
2.8,30,23021.251694,True
0.0,30,23081.041887,False
0.0,30,23136.886015,False
1.6,30,23186.123048,True
0.0,30,23600.535724,False
0.0,30,23662.18684,False
0.0,30,23717.785671,False
0.0,30,23777.232564,False
2.2,30,23829.019277,True
2.7,30,23881.703901,True
0.3,30,23941.214644,True
0.0,30,23996.356822,False
0.0,30,24056.536666,False
0.0,30,24108.246457,False
0.0,30,24166.29292,False
2.8,30,24219.103262,True
0.0,30,24271.538718,False
3.0,30,24327.111715,True
1.8,30,24384.527102,True
0.0,30,24434.700959,False
0.0,30,24490.963694,False
0.0,30,24548.116163,False
0.0,30,24604.069802,False
0.0,30,24659.803201,False
0.0,30,24717.703435,False
0.0,30,24784.683894,False
2.3,30,24838.547719,True
0.8,30,24891.463892,True
0.0,30,24956.776414,False
2.7,30,25009.651624,True
0.0,30,25071.522823,False
0.7,30,25125.096724,True
0.0,30,25183.142929,False
0.0,30,25240.879711,False
0.0,30,25297.314843,False
2.3,30,25348.816772,True
0.0,30,25409.010218,False
0.0,30,25464.273541,False
2.5,30,25834.81652,True
0.0,30,25893.141445,False
0.0,30,25949.324242,False
0.0,30,26012.348817,False
2.6,30,26066.155952,True
0.0,30,26120.252898,False
0.6,30,26194.277831,True
0.0,30,26259.005452,False
2.7,30,26308.074758,True
0.0,30,26356.033623,False
0.0,30,26410.737785,False
0.0,30,26494.778989,False
0.0,30,26555.518554,False
2.8,30,26610.262438,True
0.0,30,26660.628975,False
2.6,30,26725.070864,True
0.0,30,26784.976877,False
0.8,30,26846.115627,True
0.0,30,26900.478499,False
2.7,30,26963.976402,True
2.8,30,27026.128215,True
0.0,30,27081.56069,False
2.6,30,27137.745305,True
0.0,30,27194.889431,False
2.3,30,27256.089723,True
0.0,30,27312.145065,False
0.0,30,27370.91292,False
0.0,30,27424.056552,False
2.8,30,27472.617892,True
0.0,30,27551.83042,False
2.8,30,27608.877501,True
0.0,30,27667.598231,False
2.8,30,27717.994607,True
0.4,30,27781.351122,True
0.0,30,28135.044593,False
2.8,30,28184.94043,True
0.0,30,28241.483933,False
2.5,30,28301.487628,True
0.0,30,28389.473377,False
0.0,30,28454.044123,False
3.0,30,28510.472807,True
0.0,30,28577.046327,False
0.6,30,28641.882447,True
0.0,30,28697.851006,False
2.8,30,28753.33914,True
0.0,30,28826.260733,False
0.0,30,28879.596492,False
0.0,30,28935.738846,False
0.4,30,28991.148902,False
0.0,30,29052.838746,False
0.0,30,29111.739925,False
2.7,30,29159.919287,True
0.0,30,29219.639107,False
0.0,30,29286.538436,False
0.0,30,29341.573906,False
2.8,30,29399.967791,True
2.0,30,29466.282691,True
0.0,30,29516.595757,False
2.6,30,29566.711686,True
0.0,30,29623.070129,False
2.5,30,29677.041748,True
2.7,30,29729.167719,True
0.0,30,29789.875724,False
0.0,30,29844.375687,False
0.0,30,29906.450976,False
0.0,30,29965.10412,False
2.5,30,30016.960359,True
3.0,30,30072.96566,True
0.0,30,30425.418503,False
0.0,30,30479.747567,False
2.4,30,30537.756033,True
0.0,30,30597.36335,False
0.0,30,30658.841041,False
0.0,30,30721.117308,False
2.7,30,30775.727741,True
0.0,30,30834.743651,False
2.2,30,30896.783157,True
2.6,30,30960.520076,True
0.0,30,31027.890079,False
2.7,30,31083.132609,True
2.7,30,31140.328912,True
2.8,30,31199.184036,True
0.0,30,31254.229133,False
2.6,30,31322.167145,True
0.0,30,31386.163584,False
2.9,30,31443.190355,True
3.0,30,31501.131723,True
0.0,30,31563.510411,False
2.6,30,31623.571268,True
0.0,30,31687.177739,False
2.8,30,31747.136636,True
2.7,30,31800.683517,True
2.6,30,31869.323402,True
0.0,30,31920.89014,False
2.7,30,31971.617901,True
2.7,30,32029.250064,True
2.8,30,32080.295534,True
2.3,30,32133.35138,True
2.2,30,32193.551548,True
0.0,30,32250.056791,False
0.0,30,32307.760468,False
0.0,30,32366.565798,False
0.0,30,32708.336978,False
0.0,30,32773.884476,False
0.0,30,32830.054859,False
2.8,30,32885.047394,True
0.0,30,32952.168397,False
0.0,30,33014.470136,False
1.1,30,33075.823581,True
0.0,30,33127.853145,False
2.7,30,33185.802339,True
0.0,30,33248.283898,False
0.0,30,33303.966205,False
1.8,30,33355.691996,True
0.0,30,33420.213692,False
2.8,30,33475.970246,True
0.0,30,33538.133766,False
2.6,30,33600.565893,True
0.0,30,33667.529327,False
2.5,30,33726.782445,True
0.0,30,33785.491143,False
0.0,30,33838.142122,False
2.7,30,33893.254285,True
0.0,30,33956.742772,False
1.9,30,34009.267198,True
2.6,30,34064.866181,True
2.2,30,34120.439319,True
2.4,30,34176.406824,True
3.0,30,34241.211522,True
0.0,30,34300.518081,False
0.3,30,34358.77964,True
2.8,30,34416.9693,True
0.1,30,34479.574999,True
0.0,30,34542.718101,False
0.0,30,34595.987352,False
0.0,30,34652.486641,False
3.0,30,34713.978854,True
0.0,30,35086.804007,False
0.0,30,35158.807848,False
0.0,30,35213.340323,False
2.8,30,35269.196167,True
1.9,30,35330.733299,True
0.0,30,35384.088857,False
0.0,30,35450.119794,False
0.0,30,35508.248485,False
0.0,30,35564.184401,False
0.0,30,35633.30737,False
2.7,30,35696.518655,True
0.0,30,35747.14711,False
0.9,30,35806.549178,True
2.7,30,35861.69989,True
0.0,30,35920.661663,False
0.8,30,35974.763836,False
2.5,30,36030.950844,True
0.0,30,36092.677847,False
0.0,30,36157.051621,False
0.0,30,36210.64649,False
2.8,30,36272.203641,True
0.3,30,36328.602159,True
0.0,30,36397.063024,False
0.0,30,36456.776428,False
0.0,30,36513.289689,False
1.3,30,36576.030407,True
2.0,30,36640.478948,True
0.0,30,36705.452211,False
2.6,30,36759.952464,True
1.9,30,36816.670756,True
0.0,30,36872.972112,False
0.0,30,36932.296791,False
0.0,30,37002.958445,False
2.6,30,37059.164215,True
0.0,30,37436.651904,False
0.0,30,37496.38079,False
2.1,30,37562.053084,True
2.1,30,37622.652166,True
0.0,30,37675.331977,False
2.3,30,37733.370458,True
2.3,30,37796.452961,True
0.0,30,37846.867247,False
0.0,30,37899.995224,False
0.0,30,37962.122745,False
2.6,30,38021.242182,True
1.9,30,38082.372,True
3.0,30,38142.47204,True
0.0,30,38208.103006,False
2.7,30,38263.732072,True
0.0,30,38321.664314,False
0.0,30,38391.393688,False
0.0,30,38448.784734,False
1.3,30,38510.379145,True
0.0,30,38572.450475,False
0.0,30,38632.177564,False
0.0,30,38687.166162,False
0.0,30,38745.824216,False
2.6,30,38806.185055,True
0.0,30,38882.494545,False
2.8,30,38943.470524,True
0.0,30,39008.054276,False
2.8,30,39082.186136,True
2.7,30,39153.613764,True
0.0,30,39216.381681,False
2.8,30,39277.365449,True
0.0,30,39340.900262,False
0.0,30,39405.665301,False
2.4,30,39463.009662,True
0.0,30,39867.845656,False
0.8,30,39931.43248,True
0.0,30,39993.485377,False
0.4,30,40049.560335,True
0.0,30,40108.179199,False
0.0,30,40176.274311,False
0.0,30,40236.599092,False
2.5,30,40297.486545,True
0.0,30,40359.052319,False
2.8,30,40418.853719,True
1.5,30,40488.177028,True
2.7,30,40547.034797,True
0.0,30,40608.812397,False
0.0,30,40673.884755,False
0.0,30,40731.18068,False
2.8,30,40791.258744,True
2.3,30,40847.195709,True
0.0,30,40927.318852,False
0.0,30,40983.327727,False
3.0,30,41047.993541,True
0.0,30,41107.439334,False
2.5,30,41165.559658,True
0.0,30,41224.219104,False
3.0,30,41284.546209,True
2.3,30,41345.675756,True
0.0,30,41401.40552,False
2.0,30,41465.610946,True
1.9,30,41513.163063,True
2.9,30,41566.409801,True
0.0,30,41627.541785,False
0.0,30,41687.630025,False
2.7,30,41744.707577,True
0.0,30,41808.595112,False
0.0,30,41873.335874,False
0.0,30,42286.938723,False
0.0,30,42353.554871,False
0.0,30,42415.706646,False
2.9,30,42477.986062,True
2.7,30,42538.213772,True
2.4,30,42610.234741,True
0.0,30,42677.974739,False
0.0,30,42744.312564,False
2.8,30,42802.792724,True
2.1,30,42861.366504,True
2.5,30,42941.826263,True
0.0,30,43008.533549,False
2.5,30,43070.572268,True
1.1,30,43135.907152,True
0.0,30,43195.358205,False
0.0,30,43250.868198,False
0.0,30,43312.287072,False
0.0,30,43381.852599,False
0.0,30,43429.995328,False
0.0,30,43486.267294,False
2.4,30,43549.292724,True
0.0,30,43608.479558,False
2.8,30,43669.641562,True
0.0,30,43724.655844,False
3.0,30,43781.757857,True
