#{"t_start": 1770256122.9043722, "env_id": "FetchBridgeBullet7Blocks-v1"}
r,l,t,is_success
2.7,30,91.115839,True
0.0,30,153.445822,False
0.6,30,208.178528,True
1.8,30,269.749044,True
0.0,30,322.088661,False
0.0,30,383.095006,False
3.0,30,450.835392,True
0.0,30,496.582186,False
0.0,30,560.669634,False
0.0,30,626.012549,False
0.0,30,685.056981,False
0.0,30,749.16734,False
0.0,30,804.332569,False
0.0,30,860.282668,False
1.2,30,920.445032,True
0.0,30,981.834044,False
0.0,30,1044.437764,False
0.0,30,1105.188985,False
2.1,30,1174.468091,True
0.0,30,1251.383255,False
0.0,30,1323.257541,False
0.0,30,1376.022666,False
0.0,30,1435.614117,False
0.4,30,1497.373554,False
0.0,30,1564.467005,False
2.2,30,1628.281319,True
0.0,30,1692.183961,False
0.0,30,1755.885951,False
3.0,30,1818.252122,True
0.0,30,1886.685454,False
0.0,30,1959.37511,False
0.0,30,2027.167442,False
0.0,30,2092.85827,False
2.3,30,2145.972442,True
0.0,30,2556.703405,False
1.1,30,2613.579223,True
0.0,30,2677.871815,False
0.0,30,2741.579119,False
0.0,30,2799.007641,False
3.0,30,2863.293838,True
0.0,30,2923.535362,False
0.0,30,2985.941258,False
0.0,30,3052.256305,False
3.0,30,3121.603473,True
3.0,30,3185.897724,True
2.9,30,3246.266853,True
0.0,30,3313.800782,False
0.0,30,3370.311797,False
3.0,30,3437.948818,True
0.2,30,3497.572715,True
0.0,30,3563.077,False
2.6,30,3625.278972,True
0.0,30,3683.425576,False
0.0,30,3739.412761,False
2.7,30,3801.413962,True
0.0,30,3860.978177,False
0.0,30,3923.877358,False
0.0,30,3984.006522,False
0.0,30,4035.742413,False
0.0,30,4087.864375,False
0.0,30,4152.5646,False
1.3,30,4209.313503,True
0.0,30,4274.006173,False
2.9,30,4335.809174,True
0.0,30,4405.233366,False
0.0,30,4461.115427,False
0.0,30,4518.369694,False
2.8,30,4577.521959,True
0.0,30,5057.480702,False
0.0,30,5119.035858,False
2.8,30,5166.74145,True
2.9,30,5219.511964,True
0.0,30,5287.444944,False
0.0,30,5350.929841,False
0.0,30,5411.812402,False
2.8,30,5471.42684,True
2.2,30,5527.118711,True
0.0,30,5577.220586,False
2.7,30,5634.746749,True
0.0,30,5703.134566,False
0.0,30,5757.457843,False
0.0,30,5818.60828,False
0.0,30,5872.913162,False
0.0,30,5930.17924,False
0.0,30,5986.294682,False
0.0,30,6046.700614,False
0.0,30,6098.810141,False
