#{"t_start": 1770256119.4735215, "env_id": "FetchBridgeBullet7Blocks-v1"}
r,l,t,is_success
2.7,30,94.531403,True
3.0,30,157.927684,True
0.0,30,211.825598,False
0.0,30,273.33612,False
0.0,30,325.891537,False
1.4,30,386.363824,True
0.0,30,454.935752,False
0.0,30,499.695603,False
0.0,30,563.611986,False
0.0,30,630.03832,False
2.0,30,688.364354,True
0.0,30,752.363842,False
0.7,30,807.607788,False
0.0,30,863.45088,False
0.0,30,922.745138,False
0.0,30,985.44623,False
0.0,30,1047.861451,False
0.0,30,1108.675232,False
0.0,30,1178.088363,False
0.0,30,1254.452368,False
0.0,30,1326.322137,False
0.0,30,1379.404461,False
0.0,30,1439.342881,False
0.0,30,1501.029514,False
0.0,30,1567.735477,False
0.0,30,1631.838963,False
0.0,30,1694.823642,False
0.0,30,1759.316087,False
0.0,30,1821.886879,False
0.0,30,1890.685521,False
0.0,30,1962.265121,False
0.0,30,2031.128484,False
0.0,30,2096.389589,False
0.2,30,2149.41984,True
3.0,30,2560.68501,True
0.0,30,2617.146708,False
0.0,30,2682.123056,False
2.4,30,2744.268903,True
0.0,30,2802.803715,False
0.0,30,2865.515173,False
3.0,30,2926.653168,True
0.0,30,2989.551661,False
0.0,30,3056.452575,False
2.3,30,3125.422008,True
3.0,30,3188.295611,True
2.3,30,3249.699373,True
0.0,30,3316.960846,False
0.0,30,3373.854997,False
0.0,30,3441.652896,False
0.8,30,3501.01557,True
0.0,30,3566.99136,False
0.0,30,3628.874071,False
3.0,30,3686.716126,True
1.6,30,3742.625442,True
3.0,30,3804.820824,True
0.9,30,3864.665111,True
2.7,30,3926.934908,True
0.0,30,3987.807647,False
0.0,30,4039.128328,False
0.0,30,4091.255802,False
0.0,30,4155.156827,False
2.7,30,4212.743807,True
0.0,30,4277.599446,False
0.0,30,4339.470472,False
0.0,30,4408.372565,False
0.0,30,4464.851796,False
0.0,30,4521.900833,False
0.0,30,4581.21467,False
0.0,30,5060.562036,False
0.0,30,5122.094667,False
2.2,30,5170.163974,True
0.0,30,5223.349833,False
0.0,30,5290.971183,False
0.0,30,5354.195595,False
0.0,30,5415.60026,False
2.4,30,5474.847456,True
1.6,30,5529.924486,True
0.0,30,5580.526141,False
0.0,30,5638.471023,False
3.0,30,5707.483213,True
0.0,30,5760.914348,False
0.0,30,5821.689488,False
0.0,30,5876.428697,False
0.0,30,5933.488296,False
2.8,30,5989.198804,True
0.0,30,6049.982847,False
2.8,30,6102.343141,True
0.0,30,6159.559167,False
0.0,30,6225.256457,False
0.0,30,6286.344269,False
0.0,30,6351.315893,False
3.0,30,6406.807998,True
0.0,30,6462.498847,False
1.9,30,6524.60406,True
0.0,30,6588.429954,False
2.8,30,6643.556907,True
0.0,30,6698.089777,False
2.9,30,6758.880904,True
3.0,30,6834.085993,True
0.0,30,6887.008751,False
0.0,30,6942.416686,False
0.0,30,7008.52843,False
0.0,30,7427.484017,False
3.0,30,7485.153098,True
2.8,30,7545.376896,True
2.9,30,7604.904108,True
0.0,30,7652.343603,False
2.6,30,7697.076231,True
0.0,30,7753.874672,False
2.0,30,7814.623336,True
0.0,30,7863.761403,False
0.0,30,7931.178481,False
2.4,30,7988.785117,True
0.0,30,8050.436939,False
1.8,30,8109.483319,True
0.0,30,8163.225206,False
0.0,30,8224.700065,False
0.0,30,8274.307972,False
3.0,30,8338.392311,True
0.0,30,8392.220865,False
2.4,30,8452.759822,True
0.0,30,8516.505851,False
0.0,30,8573.265449,False
0.0,30,8634.786002,False
0.0,30,8692.679679,False
0.0,30,8746.367655,False
2.3,30,8805.645705,True
2.4,30,8862.790212,True
1.6,30,8923.567874,True
0.0,30,8979.234168,False
0.0,30,9050.673677,False
2.8,30,9103.023675,True
0.0,30,9173.436732,False
2.6,30,9240.412615,True
2.7,30,9285.384858,True
0.0,30,9342.416709,False
0.0,30,9722.303061,False
0.0,30,9783.256377,False
0.0,30,9846.704994,False
0.0,30,9906.786176,False
0.0,30,9968.779421,False
0.0,30,10026.809275,False
2.2,30,10098.482386,True
0.0,30,10154.756389,False
0.0,30,10205.551898,False
0.0,30,10264.374502,False
0.0,30,10326.301908,False
0.0,30,10394.901065,False
0.0,30,10454.341873,False
0.0,30,10522.622684,False
0.0,30,10591.940562,False
0.0,30,10655.149749,False
0.0,30,10722.127232,False
0.0,30,10774.150057,False
0.0,30,10837.7089,False
0.0,30,10896.807874,False
0.0,30,10954.732862,False
0.0,30,11015.746941,False
0.0,30,11078.027347,False
0.0,30,11139.934902,False
0.0,30,11199.430711,False
0.0,30,11260.626176,False
0.0,30,11312.646093,False
0.0,30,11366.198681,False
0.0,30,11423.244846,False
0.0,30,11481.507199,False
2.4,30,11543.503007,True
0.0,30,11605.964644,False
2.9,30,11660.266726,True
0.0,30,11712.925223,False
0.0,30,12127.962729,False
0.0,30,12190.763222,False
0.0,30,12256.234729,False
0.0,30,12304.546468,False
0.0,30,12364.631397,False
0.0,30,12419.371915,False
0.0,30,12490.284609,False
3.0,30,12552.767183,True
0.0,30,12609.077216,False
0.0,30,12669.553193,False
0.0,30,12725.713082,False
0.0,30,12776.47569,False
0.0,30,12835.64135,False
0.0,30,12889.067509,False
0.0,30,12949.898717,False
0.0,30,13011.393053,False
0.0,30,13074.273886,False
0.0,30,13129.347711,False
0.0,30,13180.163819,False
0.0,30,13235.50083,False
0.0,30,13287.372568,False
0.0,30,13351.660874,False
0.0,30,13412.101433,False
0.0,30,13465.509314,False
0.0,30,13529.445274,False
0.0,30,13585.819867,False
0.0,30,13644.746226,False
0.0,30,13700.490327,False
0.0,30,13763.694417,False
0.0,30,13830.08613,False
2.1,30,13887.942005,True
2.8,30,13948.261887,True
2.7,30,14009.473186,True
0.0,30,14063.57302,False
0.0,30,14475.407059,False
0.0,30,14533.201194,False
1.0,30,14596.105151,True
2.9,30,14662.068597,True
2.3,30,14710.371047,True
0.0,30,14761.555427,False
0.0,30,14811.92687,False
2.8,30,14865.226399,True
2.7,30,14922.972213,True
2.8,30,14979.569362,True
0.0,30,15038.544159,False
0.0,30,15075.82316,False
0.0,30,15131.198066,False
0.0,30,15182.473792,False
2.8,30,15237.475012,True
0.0,30,15295.978564,False
0.0,30,15347.619103,False
0.0,30,15401.208785,False
0.0,30,15457.789775,False
0.0,30,15504.037452,False
0.0,30,15556.21527,False
0.0,30,15611.870116,False
0.0,30,15675.454037,False
0.4,30,15734.354142,False
0.0,30,15797.27535,False
0.0,30,15854.007457,False
1.6,30,15910.715135,True
0.0,30,15969.011764,False
0.0,30,16028.667031,False
0.0,30,16077.03713,False
2.4,30,16139.341411,True
0.0,30,16192.254164,False
3.0,30,16255.342307,True
0.0,30,16316.005715,False
0.0,30,16740.330908,False
0.0,30,16794.247912,False
2.7,30,16854.656758,True
0.0,30,16916.29106,False
1.4,30,16969.817184,True
0.1,30,17023.165451,True
0.0,30,17080.202536,False
0.0,30,17138.21257,False
0.0,30,17199.191344,False
0.0,30,17261.539242,False
0.0,30,17322.675264,False
2.8,30,17369.768704,True
0.0,30,17422.678964,False
2.9,30,17474.298246,True
2.5,30,17532.575124,True
0.0,30,17585.957536,False
2.7,30,17658.443035,True
3.0,30,17719.625581,True
3.0,30,17780.6551,True
0.0,30,17838.354791,False
1.4,30,17890.05022,False
2.7,30,17941.731493,True
0.0,30,18001.87198,False
0.0,30,18061.940467,False
0.0,30,18124.371983,False
2.5,30,18189.331358,True
0.0,30,18240.282336,False
1.5,30,18297.916252,True
2.9,30,18357.401982,True
0.0,30,18415.517267,False
0.0,30,18475.61915,False
0.0,30,18538.444257,False
0.0,30,18591.10686,False
2.8,30,18642.315706,True
2.6,30,18709.467921,True
0.0,30,19084.673141,False
2.7,30,19137.814797,True
0.0,30,19197.938149,False
0.0,30,19250.444691,False
0.0,30,19309.198709,False
0.0,30,19364.156593,False
0.0,30,19416.58786,False
0.0,30,19470.867162,False
0.0,30,19527.303494,False
0.0,30,19577.323189,False
0.0,30,19637.507391,False
0.0,30,19703.457005,False
1.7,30,19758.964364,True
2.4,30,19807.667783,True
0.0,30,19876.657617,False
0.1,30,19935.701888,False
0.0,30,19993.384394,False
2.2,30,20045.049644,True
1.3,30,20096.854372,True
2.5,30,20158.622093,True
1.9,30,20213.078807,True
2.7,30,20275.26142,True
2.3,30,20327.291422,True
0.0,30,20385.400389,False
0.0,30,20439.097149,False
0.0,30,20502.032113,False
0.0,30,20556.358872,False
0.0,30,20613.295453,False
0.0,30,20667.295929,False
0.0,30,20722.046118,False
0.0,30,20775.421338,False
2.9,30,20822.868783,True
2.9,30,20878.887756,True
2.7,30,20937.582976,True
0.0,30,21298.193887,False
0.0,30,21354.469344,False
0.0,30,21415.00811,False
0.0,30,21471.766983,False
0.6,30,21531.992267,True
2.8,30,21588.140924,True
0.0,30,21646.51767,False
0.0,30,21707.16246,False
0.0,30,21769.571307,False
0.0,30,21824.568971,False
0.0,30,21881.375691,False
0.0,30,21937.872074,False
0.0,30,21990.270117,False
0.0,30,22049.069795,False
0.0,30,22101.777329,False
2.7,30,22162.844783,True
0.0,30,22216.997339,False
0.0,30,22275.980766,False
0.0,30,22326.639386,False
2.1,30,22391.853144,True
0.0,30,22448.080513,False
