#{"t_start": 1770256119.8316524, "env_id": "FetchBridgeBullet7Blocks-v1"}
r,l,t,is_success
0.0,30,94.453164,False
0.0,30,156.632635,False
0.0,30,211.357457,False
0.0,30,272.988957,False
3.0,30,325.808097,True
0.0,30,386.11174,False
0.0,30,454.317675,False
0.0,30,499.611188,False
0.0,30,563.974078,False
0.0,30,629.093394,False
0.0,30,688.704607,False
0.0,30,752.881019,False
0.0,30,807.270844,False
0.0,30,863.310351,False
2.3,30,922.222761,True
2.2,30,984.750667,True
0.0,30,1047.406251,False
0.0,30,1108.509309,False
2.9,30,1178.939999,True
0.0,30,1253.90637,False
0.0,30,1325.919984,False
0.0,30,1379.297011,False
0.0,30,1438.698106,False
1.8,30,1499.807553,True
0.0,30,1567.401875,False
0.0,30,1631.227535,False
2.8,30,1695.411398,True
0.0,30,1759.269521,False
0.0,30,1821.865891,False
0.0,30,1890.092681,False
0.0,30,1961.889475,False
0.0,30,2030.476512,False
0.0,30,2096.210973,False
0.0,30,2149.574677,False
0.0,30,2559.945836,False
0.0,30,2617.800417,False
0.0,30,2680.919374,False
2.3,30,2744.129146,True
0.0,30,2802.005517,False
0.0,30,2865.920971,False
0.0,30,2926.157181,False
2.0,30,2988.734911,True
0.0,30,3056.227275,False
0.0,30,3125.875415,False
0.0,30,3188.885975,False
0.0,30,3249.510383,False
0.0,30,3316.522622,False
0.0,30,3373.479208,False
1.8,30,3441.046019,True
0.0,30,3500.916253,False
0.5,30,3566.225686,False
3.0,30,3628.370062,True
0.0,30,3686.91547,False
1.6,30,3742.283074,True
2.6,30,3804.478446,True
0.0,30,3863.926182,False
2.8,30,3927.295016,True
0.0,30,3986.98493,False
0.0,30,4038.904896,False
1.8,30,4090.808567,True
0.0,30,4154.726569,False
0.0,30,4212.605497,False
0.0,30,4277.103563,False
0.0,30,4339.075624,False
0.0,30,4409.234474,False
0.0,30,4464.9036,False
0.3,30,4521.287109,True
0.0,30,4580.86644,False
0.0,30,5060.482705,False
2.8,30,5121.594331,True
0.0,30,5170.049911,False
0.0,30,5223.441406,False
3.0,30,5291.496538,True
0.0,30,5354.016693,False
0.0,30,5415.177546,False
0.0,30,5474.713138,False
0.0,30,5529.881213,False
0.0,30,5580.385092,False
0.0,30,5638.191457,False
3.0,30,5706.021785,True
0.0,30,5760.423868,False
0.0,30,5821.229295,False
0.0,30,5875.883072,False
0.0,30,5933.257369,False
0.0,30,5988.591792,False
2.5,30,6050.563653,True
0.0,30,6102.186111,False
0.0,30,6159.081121,False
0.0,30,6224.655383,False
0.0,30,6286.054678,False
0.0,30,6351.168185,False
0.0,30,6406.255588,False
0.0,30,6461.967203,False
0.0,30,6524.866402,False
0.0,30,6589.676078,False
0.0,30,6643.795637,False
0.0,30,6697.737083,False
0.0,30,6758.736732,False
0.0,30,6833.007152,False
2.8,30,6886.258946,True
0.0,30,6942.371316,False
0.0,30,7007.178704,False
0.0,30,7427.16311,False
0.0,30,7483.569442,False
0.0,30,7545.199849,False
0.0,30,7604.859958,False
3.0,30,7651.586527,True
2.6,30,7696.703432,True
0.0,30,7753.620835,False
0.0,30,7814.248715,False
2.9,30,7862.363626,True
0.0,30,7930.960799,False
2.7,30,7988.467337,True
0.0,30,8050.209944,False
2.9,30,8109.141802,True
2.5,30,8162.392926,True
2.9,30,8223.979227,True
0.0,30,8273.69756,False
0.0,30,8336.813136,False
0.0,30,8391.929303,False
3.0,30,8454.002294,True
3.0,30,8517.233152,True
0.0,30,8572.74875,False
2.5,30,8632.858859,True
3.0,30,8691.267421,True
0.0,30,8745.123034,False
0.0,30,8806.039502,False
2.9,30,8862.008178,True
1.5,30,8923.208219,True
0.0,30,8978.635388,False
0.0,30,9049.163857,False
3.0,30,9101.788543,True
2.8,30,9173.080467,True
0.0,30,9239.488816,False
