#{"t_start": 1770256120.2333438, "env_id": "FetchBridgeBullet7Blocks-v1"}
r,l,t,is_success
0.0,30,94.110882,False
1.3,30,155.872989,True
0.0,30,211.507881,False
0.0,30,273.040643,False
2.6,30,324.690738,True
0.0,30,385.777358,False
0.0,30,454.406847,False
3.0,30,500.297587,True
0.0,30,562.820099,False
1.2,30,628.561903,True
1.5,30,687.61108,True
0.0,30,751.637851,False
3.0,30,808.160777,True
0.0,30,862.844326,False
0.0,30,922.355647,False
0.0,30,984.479354,False
2.9,30,1048.340622,True
1.6,30,1108.188498,True
0.0,30,1177.326123,False
0.0,30,1253.523955,False
0.0,30,1325.551331,False
0.0,30,1379.207017,False
0.0,30,1438.256018,False
0.0,30,1499.58677,False
0.0,30,1566.973075,False
0.0,30,1631.298816,False
0.0,30,1694.406546,False
0.0,30,1758.638761,False
0.0,30,1821.146134,False
0.0,30,1890.563751,False
0.0,30,1962.959958,False
0.0,30,2029.994417,False
0.0,30,2095.64329,False
3.0,30,2149.501147,True
0.0,30,2559.349831,False
0.7,30,2616.269804,True
0.0,30,2680.81746,False
0.0,30,2745.238324,False
0.0,30,2802.492345,False
0.0,30,2864.717935,False
0.0,30,2926.215783,False
0.0,30,2989.020138,False
0.0,30,3055.036217,False
0.0,30,3124.453469,False
2.7,30,3188.888549,True
3.0,30,3248.939744,True
2.9,30,3316.563472,True
0.0,30,3373.034763,False
0.0,30,3440.770023,False
0.0,30,3501.947479,False
3.0,30,3565.515414,True
0.0,30,3628.547729,False
2.1,30,3686.137224,True
0.0,30,3742.371414,False
0.0,30,3804.265073,False
0.0,30,3863.53189,False
2.9,30,3926.852184,True
0.0,30,3986.576912,False
2.2,30,4038.256686,True
2.1,30,4092.70378,True
0.0,30,4154.369294,False
0.0,30,4212.709704,False
0.2,30,4276.564063,True
0.0,30,4338.673998,False
3.0,30,4407.307966,True
0.0,30,4464.064471,False
0.0,30,4521.067135,False
0.0,30,4580.819063,False
0.0,30,5060.26437,False
0.0,30,5121.90237,False
2.2,30,5169.902783,True
2.6,30,5222.136347,True
2.5,30,5290.604818,True
0.0,30,5353.997044,False
2.9,30,5414.264242,True
2.8,30,5474.387264,True
0.0,30,5529.692471,False
1.7,30,5580.816864,True
2.6,30,5637.408713,True
0.0,30,5705.931705,False
0.0,30,5760.056769,False
2.3,30,5820.738348,True
0.0,30,5875.971121,False
0.0,30,5932.796207,False
0.0,30,5988.340105,False
0.0,30,6049.231282,False
2.5,30,6101.212953,True
2.6,30,6158.473651,True
0.0,30,6224.728904,False
3.0,30,6285.464388,True
3.0,30,6350.457408,True
0.0,30,6405.608913,False
0.9,30,6461.093868,True
0.0,30,6523.930848,False
0.0,30,6587.347349,False
0.0,30,6643.329201,False
0.0,30,6697.562588,False
0.0,30,6758.300031,False
0.0,30,6832.946568,False
0.0,30,6886.227711,False
0.0,30,6941.843901,False
0.0,30,7006.74628,False
0.0,30,7426.259062,False
2.1,30,7483.066754,True
1.2,30,7544.723378,True
0.0,30,7603.714818,False
0.0,30,7651.37142,False
2.9,30,7699.077783,True
0.0,30,7752.949013,False
0.0,30,7815.613815,False
0.0,30,7862.623655,False
0.0,30,7930.57193,False
0.0,30,7988.148466,False
2.7,30,8049.027822,True
0.0,30,8109.283881,False
1.7,30,8161.990885,True
0.0,30,8223.650016,False
0.0,30,8272.472813,False
0.0,30,8336.86799,False
0.0,30,8391.391189,False
0.0,30,8452.171651,False
0.0,30,8516.05301,False
0.0,30,8572.420086,False
0.0,30,8632.654456,False
2.8,30,8690.8692,True
3.0,30,8744.464305,True
2.6,30,8804.881374,True
0.0,30,8861.78387,False
2.8,30,8922.806394,True
0.0,30,8978.313811,False
0.0,30,9049.269981,False
1.2,30,9101.377515,True
0.0,30,9172.575224,False
0.0,30,9238.943483,False
0.0,30,9285.293375,False
0.0,30,9341.58944,False
0.0,30,9721.52241,False
0.0,30,9782.510396,False
2.6,30,9845.771615,True
2.2,30,9905.437365,True
0.8,30,9967.74209,True
1.9,30,10025.869141,True
0.0,30,10098.078144,False
2.6,30,10154.108068,True
2.8,30,10204.620982,True
1.6,30,10263.4645,False
0.0,30,10325.190407,False
0.0,30,10393.817399,False
0.0,30,10451.82494,False
2.1,30,10521.593895,True
3.0,30,10591.060003,True
0.0,30,10654.629738,False
0.5,30,10721.093839,True
0.0,30,10773.116159,False
0.0,30,10836.168406,False
0.0,30,10896.559825,False
0.0,30,10954.211362,False
0.0,30,11014.871994,False
3.0,30,11077.395011,True
0.0,30,11139.153539,False
3.0,30,11200.061026,True
0.0,30,11260.043164,False
0.0,30,11311.880883,False
0.0,30,11365.521625,False
0.0,30,11422.731524,False
0.0,30,11480.429627,False
0.0,30,11542.146346,False
0.0,30,11605.411916,False
0.0,30,11659.654675,False
0.0,30,11712.248885,False
0.0,30,12127.275215,False
0.0,30,12190.057365,False
2.5,30,12255.192069,True
0.0,30,12304.805015,False
3.0,30,12364.352193,True
0.0,30,12418.273393,False
0.0,30,12489.553083,False
0.0,30,12551.038797,False
0.0,30,12607.443263,False
0.0,30,12668.539618,False
0.0,30,12724.858937,False
2.9,30,12776.436309,True
0.0,30,12834.992545,False
0.0,30,12888.384184,False
1.8,30,12948.572515,True
0.0,30,13009.665161,False
0.0,30,13073.764964,False
0.0,30,13128.627575,False
0.0,30,13179.63512,False
2.5,30,13234.551248,True
0.0,30,13287.307179,False
2.7,30,13350.7822,True
0.0,30,13411.589768,False
0.0,30,13464.492939,False
2.4,30,13528.245631,True
0.0,30,13585.321167,False
3.0,30,13644.596129,True
0.0,30,13699.044145,False
0.0,30,13763.037142,False
0.0,30,13828.842465,False
0.0,30,13888.242213,False
0.0,30,13947.688393,False
0.0,30,14009.04145,False
0.0,30,14062.466374,False
0.0,30,14475.057471,False
2.6,30,14531.618406,True
0.0,30,14595.523497,False
0.0,30,14661.872197,False
2.6,30,14709.612881,True
2.2,30,14760.699862,True
0.0,30,14811.141509,False
2.2,30,14865.420839,True
0.0,30,14923.861897,False
2.0,30,14978.806505,True
2.3,30,15037.643472,True
0.0,30,15074.495581,False
2.5,30,15130.344309,True
2.4,30,15181.433673,True
1.8,30,15236.713297,True
0.0,30,15295.261496,False
0.0,30,15346.862732,False
0.0,30,15400.544662,False
0.0,30,15457.0033,False
0.8,30,15502.549139,True
0.0,30,15555.498387,False
0.0,30,15611.544097,False
0.0,30,15674.805979,False
2.9,30,15733.619156,True
2.0,30,15796.307945,True
0.0,30,15853.072594,False
1.8,30,15909.257458,True
0.0,30,15968.29527,False
0.4,30,16027.477622,True
0.0,30,16076.035567,False
0.0,30,16138.875033,False
2.1,30,16191.309091,True
2.5,30,16254.575679,True
0.0,30,16315.546327,False
0.0,30,16739.099527,False
0.0,30,16794.119148,False
2.8,30,16853.905605,True
2.8,30,16916.863781,True
0.0,30,16969.123526,False
2.5,30,17021.726779,True
0.0,30,17079.087028,False
2.9,30,17137.311342,True
0.0,30,17199.135181,False
0.8,30,17260.315323,True
0.0,30,17322.860729,False
0.0,30,17369.58907,False
0.0,30,17422.567726,False
0.0,30,17473.72036,False
2.8,30,17532.126657,True
0.0,30,17585.140406,False
0.0,30,17656.896923,False
0.0,30,17718.918412,False
0.0,30,17780.067821,False
0.0,30,17838.045573,False
1.3,30,17888.377228,True
0.0,30,17941.199745,False
0.0,30,18001.163135,False
0.0,30,18061.220398,False
1.3,30,18123.436678,True
0.8,30,18188.751504,False
0.0,30,18240.053661,False
0.0,30,18297.311339,False
0.0,30,18356.903523,False
0.0,30,18414.773773,False
0.0,30,18476.210845,False
0.5,30,18537.251041,False
0.0,30,18590.276837,False
0.0,30,18641.766018,False
2.9,30,18708.707786,True
0.0,30,19083.923454,False
0.0,30,19137.218487,False
2.7,30,19197.040686,True
0.0,30,19248.911725,False
2.8,30,19308.057713,True
0.0,30,19363.588451,False
0.0,30,19416.331202,False
0.0,30,19470.553336,False
0.0,30,19526.531746,False
0.0,30,19576.806974,False
0.0,30,19637.300246,False
1.9,30,19702.43914,True
0.0,30,19758.351279,False
2.3,30,19806.909781,True
0.0,30,19875.975933,False
1.3,30,19934.397065,True
0.0,30,19992.857553,False
0.0,30,20044.461407,False
0.0,30,20097.208383,False
2.9,30,20157.842732,True
0.0,30,20212.579626,False
0.0,30,20275.408546,False
0.0,30,20326.676463,False
0.0,30,20384.521612,False
2.7,30,20437.708108,True
2.8,30,20501.170721,True
0.0,30,20555.248076,False
0.0,30,20613.272565,False
2.8,30,20666.358962,True
2.7,30,20721.196903,True
0.0,30,20774.443508,False
0.0,30,20822.273106,False
2.7,30,20878.118969,True
0.3,30,20936.858481,True
0.0,30,21297.756065,False
0.0,30,21353.807698,False
2.8,30,21414.051224,True
2.3,30,21471.312245,True
0.0,30,21531.429663,False
0.0,30,21588.071072,False
2.4,30,21645.460554,True
2.6,30,21706.417903,True
0.4,30,21769.239066,True
2.3,30,21822.853999,True
0.0,30,21879.995484,False
0.0,30,21937.172582,False
0.0,30,21989.465985,False
2.8,30,22047.141453,True
0.0,30,22100.91415,False
1.4,30,22162.390954,True
0.0,30,22216.386459,False
0.0,30,22274.887278,False
2.8,30,22325.696858,True
2.9,30,22391.1223,True
2.7,30,22446.976651,True
2.1,30,22506.249744,True
0.0,30,22562.275347,False
2.7,30,22607.341553,True
0.0,30,22666.09194,False
2.6,30,22728.257313,True
2.6,30,22789.177754,True
2.4,30,22851.414355,True
2.8,30,22908.35498,True
0.0,30,22964.412633,False
0.0,30,23020.730315,False
1.4,30,23079.4216,True
1.8,30,23134.60354,True
0.0,30,23184.586465,False
0.0,30,23598.91166,False
0.0,30,23659.998537,False
2.6,30,23716.162252,True
0.0,30,23776.000558,False
2.4,30,23827.483143,True
0.0,30,23880.44523,False
0.0,30,23939.404241,False
0.0,30,23994.755708,False
0.0,30,24055.295254,False
2.9,30,24106.491979,True
2.7,30,24164.689212,True
2.6,30,24217.576202,True
0.0,30,24270.269831,False
0.0,30,24325.146811,False
3.0,30,24383.745962,True
2.0,30,24432.822531,True
0.0,30,24489.699854,False
0.0,30,24546.625775,False
2.2,30,24602.295671,True
2.8,30,24657.436856,True
0.0,30,24715.646322,False
0.0,30,24783.140095,False
0.0,30,24837.117676,False
2.9,30,24889.938503,True
3.0,30,24956.040961,True
0.0,30,25008.186805,False
0.0,30,25070.391472,False
1.3,30,25123.57177,True
0.0,30,25181.442123,False
0.0,30,25239.516738,False
0.0,30,25296.738256,False
0.0,30,25347.518978,False
2.6,30,25407.20552,True
0.0,30,25462.497898,False
2.2,30,25831.345621,True
0.0,30,25891.342428,False
0.0,30,25947.708099,False
0.0,30,26011.181428,False
