#{"t_start": 1770256122.2184975, "env_id": "FetchBridgeBullet7Blocks-v1"}
r,l,t,is_success
2.5,30,91.784181,True
0.0,30,153.960802,False
0.0,30,209.10154,False
2.5,30,270.425424,True
0.0,30,322.415817,False
0.0,30,383.986891,False
2.2,30,451.518236,True
0.0,30,496.971294,False
2.4,30,560.675089,True
0.0,30,626.840894,False
0.0,30,685.744555,False
0.0,30,750.610131,False
0.0,30,805.048736,False
2.9,30,860.556484,True
0.0,30,919.930897,False
0.0,30,982.518748,False
0.0,30,1045.962545,False
0.0,30,1105.749104,False
2.6,30,1175.152534,True
0.0,30,1251.77403,False
2.4,30,1323.338701,True
0.0,30,1376.949092,False
0.0,30,1436.348031,False
0.0,30,1497.530992,False
0.8,30,1564.780044,False
0.0,30,1628.480101,False
0.0,30,1692.316023,False
0.0,30,1757.151248,False
0.0,30,1819.093969,False
1.5,30,1888.638829,True
0.0,30,1959.697523,False
3.0,30,2027.997913,True
0.0,30,2093.666008,False
0.0,30,2147.139697,False
0.0,30,2557.694386,False
0.0,30,2614.482464,False
0.0,30,2679.113899,False
0.0,30,2741.773352,False
0.0,30,2800.412448,False
0.0,30,2863.164411,False
2.7,30,2923.436834,True
0.0,30,2986.502892,False
0.0,30,3053.185764,False
2.3,30,3122.287308,True
0.0,30,3186.410393,False
0.0,30,3247.529321,False
3.0,30,3314.035318,True
2.7,30,3370.935439,True
0.0,30,3438.925036,False
0.0,30,3498.463454,False
0.0,30,3564.205222,False
0.0,30,3626.046204,False
3.0,30,3683.949034,True
0.0,30,3740.170728,False
0.0,30,3802.158384,False
0.0,30,3861.893941,False
0.0,30,3924.449218,False
0.0,30,3985.058377,False
0.0,30,4037.643219,False
0.0,30,4089.224282,False
2.7,30,4154.225471,True
0.0,30,4210.181793,False
0.0,30,4274.928351,False
0.0,30,4337.001013,False
2.6,30,4405.30722,True
0.0,30,4461.787292,False
0.0,30,4519.1125,False
0.0,30,4578.26713,False
0.0,30,5057.859932,False
3.0,30,5119.995636,True
0.0,30,5167.571094,False
0.0,30,5220.450088,False
0.0,30,5288.715323,False
0.0,30,5352.594953,False
1.7,30,5412.63279,True
0.0,30,5472.274559,False
0.0,30,5527.351691,False
0.0,30,5578.427303,False
2.8,30,5636.418876,True
0.0,30,5704.185857,False
3.0,30,5757.910878,True
0.0,30,5818.918427,False
0.0,30,5873.616187,False
0.0,30,5930.882402,False
3.0,30,5986.031617,True
2.9,30,6047.088583,True
2.8,30,6099.218404,True
0.0,30,6157.213579,False
0.0,30,6222.240613,False
0.0,30,6283.706507,False
0.0,30,6348.639757,False
0.0,30,6403.550052,False
2.9,30,6459.099616,True
2.6,30,6521.89002,True
3.0,30,6587.0028,True
0.0,30,6641.311573,False
0.0,30,6695.569151,False
3.0,30,6758.531899,True
0.0,30,6830.525853,False
0.0,30,6884.532547,False
0.0,30,6939.620485,False
1.8,30,7004.641052,True
0.0,30,7425.422563,False
2.9,30,7483.368069,True
2.4,30,7543.726485,True
0.0,30,7601.646597,False
0.0,30,7649.256847,False
2.6,30,7694.317576,True
0.0,30,7750.97349,False
0.0,30,7812.058236,False
0.0,30,7860.357579,False
1.2,30,7928.799592,True
0.0,30,7986.362902,False
0.0,30,8047.302872,False
0.0,30,8107.641387,False
3.0,30,8160.625657,True
0.0,30,8221.969366,False
0.0,30,8270.949236,False
3.0,30,8335.293571,True
0.0,30,8389.725212,False
0.0,30,8450.150928,False
0.0,30,8513.750335,False
0.0,30,8570.405583,False
0.0,30,8630.184489,False
0.0,30,8689.408196,False
0.0,30,8742.792913,False
0.0,30,8803.729009,False
0.0,30,8859.974125,False
0.0,30,8921.107991,False
0.0,30,8976.160435,False
0.0,30,9046.497688,False
0.0,30,9099.72947,False
0.0,30,9171.005764,False
0.0,30,9237.11693,False
0.0,30,9282.806083,False
0.0,30,9339.605879,False
1.0,30,9719.293385,True
0.0,30,9780.655082,False
0.0,30,9843.945689,False
2.1,30,9903.806805,True
0.0,30,9965.972127,False
0.0,30,10024.056281,False
0.0,30,10096.517972,False
0.0,30,10151.600085,False
0.0,30,10202.923319,False
0.0,30,10261.835492,False
0.0,30,10323.151636,False
0.0,30,10392.134807,False
0.0,30,10449.922574,False
0.0,30,10520.249078,False
2.8,30,10589.077191,True
0.0,30,10652.046108,False
0.0,30,10719.452486,False
0.0,30,10771.287415,False
0.0,30,10834.183049,False
0.0,30,10894.024056,False
0.0,30,10952.18039,False
0.0,30,11012.857186,False
0.0,30,11074.82502,False
0.0,30,11137.15932,False
0.0,30,11197.729599,False
0.0,30,11257.934265,False
0.0,30,11309.998339,False
1.6,30,11363.325197,True
0.0,30,11420.792627,False
0.0,30,11478.274544,False
0.0,30,11540.577538,False
0.0,30,11603.013978,False
0.0,30,11657.712247,False
0.0,30,11710.032366,False
0.0,30,12124.893576,False
0.0,30,12188.049297,False
0.0,30,12253.382361,False
0.0,30,12301.898686,False
0.0,30,12362.19105,False
2.9,30,12416.114668,True
0.0,30,12487.655051,False
2.6,30,12548.983477,True
0.0,30,12606.417813,False
0.0,30,12667.176726,False
0.0,30,12723.356328,False
0.0,30,12773.670115,False
0.0,30,12832.80018,False
0.0,30,12886.760235,False
0.0,30,12946.784506,False
0.0,30,13007.549831,False
0.0,30,13071.739289,False
0.0,30,13126.632642,False
3.0,30,13178.26252,True
0.4,30,13232.585549,True
0.0,30,13286.092304,False
0.0,30,13348.922284,False
0.0,30,13409.484316,False
0.0,30,13462.807129,False
