#{"t_start": 1770256120.424291, "env_id": "FetchBridgeBullet7Blocks-v1"}
r,l,t,is_success
0.0,30,93.820337,False
2.4,30,155.654974,True
0.0,30,210.749398,False
0.0,30,272.615299,False
0.0,30,325.090821,False
2.2,30,385.385124,True
0.0,30,453.692948,False
1.0,30,498.586918,True
0.0,30,562.553297,False
0.0,30,628.48077,False
0.0,30,688.30478,False
0.0,30,752.217532,False
0.0,30,806.725601,False
0.0,30,862.505126,False
0.0,30,921.974378,False
0.0,30,985.661426,False
2.1,30,1046.699804,True
0.0,30,1107.448395,False
0.0,30,1177.121948,False
2.9,30,1253.603102,True
0.2,30,1326.177029,True
0.0,30,1378.465523,False
0.0,30,1438.291881,False
0.0,30,1499.619387,False
0.0,30,1566.330005,False
0.0,30,1630.117781,False
0.0,30,1693.899082,False
2.8,30,1759.775531,True
0.0,30,1821.045429,False
0.0,30,1889.303709,False
0.0,30,1961.795831,False
0.0,30,2029.404231,False
0.0,30,2096.476523,False
3.0,30,2148.703861,True
0.0,30,2559.146306,False
0.0,30,2616.143552,False
0.0,30,2680.312052,False
0.5,30,2744.028811,True
0.0,30,2802.272507,False
0.0,30,2864.523666,False
0.0,30,2925.3174,False
0.0,30,2988.358708,False
2.1,30,3054.549836,True
0.0,30,3124.114113,False
0.0,30,3188.387983,False
0.0,30,3249.399148,False
3.0,30,3316.747719,True
0.0,30,3372.912504,False
0.0,30,3440.559784,False
2.4,30,3500.045068,True
0.0,30,3565.693583,False
0.0,30,3628.533873,False
2.9,30,3685.742901,True
0.0,30,3741.780607,False
0.0,30,3803.965545,False
2.5,30,3863.054844,True
0.0,30,3926.423229,False
0.0,30,3986.343194,False
0.0,30,4038.548341,False
2.9,30,4091.835789,True
0.0,30,4154.175212,False
0.0,30,4212.152389,False
0.0,30,4276.618777,False
3.0,30,4339.249875,True
0.0,30,4408.714705,False
0.0,30,4463.574217,False
0.0,30,4520.836466,False
0.0,30,4580.231609,False
2.6,30,5059.486687,True
2.7,30,5120.939642,True
0.0,30,5169.444717,False
0.0,30,5222.300589,False
0.0,30,5291.021822,False
0.0,30,5353.33552,False
0.2,30,5414.068065,True
0.0,30,5474.013768,False
0.0,30,5529.281157,False
0.5,30,5579.487993,True
0.0,30,5637.74888,False
0.9,30,5705.415612,True
0.0,30,5759.922944,False
0.0,30,5821.4262,False
0.0,30,5875.360557,False
0.0,30,5932.580095,False
0.0,30,5987.925472,False
0.0,30,6050.029585,False
0.0,30,6101.248205,False
0.0,30,6158.414979,False
0.0,30,6224.013358,False
0.0,30,6285.877295,False
0.0,30,6350.678878,False
2.2,30,6405.779229,True
0.0,30,6461.096141,False
0.0,30,6523.849407,False
0.0,30,6587.174514,False
0.0,30,6642.802132,False
2.1,30,6696.865967,True
0.0,30,6758.393163,False
2.9,30,6832.31631,True
0.0,30,6885.686304,False
0.0,30,6942.243972,False
0.0,30,7006.928391,False
0.0,30,7426.858468,False
0.0,30,7483.006604,False
0.0,30,7544.597292,False
0.0,30,7603.823471,False
0.0,30,7651.112653,False
0.0,30,7696.270819,False
0.0,30,7752.711191,False
0.0,30,7814.218211,False
0.0,30,7862.541897,False
2.0,30,7930.971316,True
2.3,30,7987.796762,True
0.0,30,8049.108567,False
2.2,30,8108.527234,True
1.5,30,8161.760469,True
0.0,30,8223.624515,False
0.0,30,8272.23051,False
2.5,30,8336.068833,True
0.0,30,8391.285261,False
0.0,30,8451.857148,False
0.0,30,8515.735726,False
0.0,30,8572.092771,False
0.0,30,8632.137313,False
1.8,30,8690.622517,True
0.0,30,8744.338744,False
0.0,30,8804.873424,False
0.0,30,8862.521861,False
0.0,30,8922.829412,False
0.0,30,8978.039533,False
0.0,30,9048.428137,False
1.6,30,9101.171664,True
3.0,30,9173.304711,True
0.0,30,9239.251844,False
1.9,30,9284.400522,True
0.0,30,9342.443583,False
0.0,30,9722.541694,False
2.9,30,9782.208875,True
0.0,30,9846.151945,False
2.8,30,9905.260999,True
0.0,30,9967.880463,False
0.0,30,10026.002078,False
0.0,30,10097.720837,False
0.0,30,10153.281492,False
2.4,30,10204.419098,True
0.0,30,10263.292547,False
2.0,30,10324.822711,True
0.0,30,10393.651272,False
0.7,30,10451.431504,True
0.0,30,10521.55866,False
0.0,30,10591.585004,False
0.0,30,10653.786481,False
0.0,30,10721.007744,False
0.0,30,10772.620249,False
2.7,30,10835.651231,True
0.0,30,10895.368474,False
0.0,30,10953.936467,False
0.0,30,11014.760839,False
0.0,30,11076.801954,False
0.0,30,11138.932896,False
2.7,30,11198.307066,True
0.0,30,11259.28688,False
2.3,30,11311.585346,True
2.8,30,11365.587997,True
0.0,30,11422.218411,False
0.0,30,11480.155669,False
3.0,30,11541.695715,True
0.0,30,11604.916789,False
2.5,30,11659.299356,True
0.0,30,11711.961306,False
0.0,30,12126.640978,False
0.0,30,12189.686537,False
2.1,30,12254.988851,True
0.0,30,12303.802877,False
2.9,30,12363.143588,True
0.0,30,12417.896432,False
0.0,30,12489.651613,False
2.1,30,12550.738149,True
0.0,30,12607.141132,False
0.1,30,12670.226192,True
0.0,30,12724.783781,False
3.0,30,12776.288935,True
0.0,30,12834.523191,False
0.0,30,12888.116858,False
0.0,30,12948.445466,False
0.0,30,13009.489893,False
0.0,30,13072.942616,False
2.7,30,13128.282652,True
0.0,30,13179.326005,False
2.8,30,13234.355969,True
0.0,30,13286.6024,False
0.0,30,13350.784277,False
0.0,30,13410.97454,False
0.0,30,13463.590707,False
0.0,30,13529.073685,False
2.3,30,13584.7504,True
0.0,30,13643.816266,False
0.0,30,13699.412871,False
3.0,30,13764.38451,True
2.9,30,13828.174897,True
1.7,30,13886.956321,True
0.0,30,13947.434632,False
0.0,30,14008.656725,False
0.0,30,14063.073326,False
0.0,30,14474.403144,False
0.0,30,14531.538125,False
0.0,30,14595.30077,False
0.0,30,14661.200782,False
0.9,30,14709.491071,False
0.0,30,14760.577621,False
0.0,30,14811.432576,False
0.0,30,14863.800136,False
0.0,30,14922.12238,False
2.8,30,14978.628171,True
0.0,30,15037.593629,False
2.6,30,15074.173493,True
0.0,30,15130.236793,False
2.2,30,15181.216993,True
0.0,30,15236.658725,False
3.0,30,15295.630321,True
0.0,30,15347.144166,False
0.0,30,15400.401944,False
2.7,30,15456.54075,True
1.0,30,15502.328619,True
0.0,30,15555.531114,False
0.0,30,15611.074547,False
0.0,30,15674.428566,False
2.8,30,15733.36359,True
0.0,30,15796.246998,False
0.0,30,15853.499619,False
0.0,30,15909.188671,False
0.0,30,15967.921849,False
2.7,30,16027.640455,True
1.9,30,16075.825723,True
3.0,30,16138.38262,True
0.0,30,16191.310485,False
0.0,30,16255.173428,False
2.8,30,16314.875357,True
0.0,30,16738.783854,False
0.0,30,16792.79519,False
0.0,30,16853.873765,False
0.0,30,16916.66255,False
0.0,30,16969.650499,False
0.0,30,17021.654597,False
0.0,30,17079.721063,False
3.0,30,17137.090254,True
2.5,30,17198.003168,True
0.0,30,17260.205623,False
2.6,30,17321.595422,True
0.0,30,17369.534638,False
2.5,30,17422.210096,False
0.0,30,17473.578917,False
2.8,30,17531.602284,True
2.6,30,17584.771853,True
3.0,30,17657.443447,True
0.8,30,17718.662619,True
2.8,30,17779.656075,True
0.0,30,17837.595513,False
1.4,30,17888.128868,True
0.0,30,17941.109475,False
0.0,30,18001.808601,False
0.0,30,18060.696354,False
0.0,30,18124.192155,False
0.0,30,18188.551413,False
0.0,30,18239.497429,False
0.0,30,18297.021271,False
0.0,30,18356.21547,False
0.0,30,18414.59814,False
0.0,30,18474.916316,False
2.3,30,18536.669234,True
0.0,30,18590.084804,False
0.0,30,18641.51167,False
0.0,30,18709.229302,False
0.0,30,19083.199297,False
3.0,30,19137.556707,True
0.0,30,19196.985072,False
2.7,30,19249.436469,True
0.0,30,19307.927444,False
0.0,30,19363.397676,False
0.0,30,19415.382553,False
0.0,30,19469.741319,False
0.0,30,19526.42053,False
0.0,30,19576.560008,False
2.8,30,19636.390429,True
3.0,30,19702.656093,True
2.0,30,19757.997239,True
0.0,30,19806.776574,False
2.7,30,19875.686215,True
0.0,30,19934.278465,False
0.0,30,19992.649703,False
0.0,30,20044.341692,False
2.1,30,20095.868845,True
0.0,30,20158.457929,False
2.9,30,20212.098496,True
0.0,30,20274.453647,False
3.0,30,20327.534245,True
3.0,30,20384.126755,True
2.4,30,20437.460331,True
0.0,30,20501.567103,False
0.0,30,20555.241553,False
0.0,30,20612.280437,False
3.0,30,20666.165957,True
3.0,30,20720.609257,True
2.7,30,20774.374895,True
3.0,30,20823.184192,True
0.0,30,20878.695246,False
0.0,30,20936.918187,False
0.0,30,21298.085966,False
0.0,30,21353.50772,False
0.0,30,21414.414671,False
2.3,30,21470.706695,True
0.0,30,21532.636407,False
0.1,30,21588.030177,False
0.0,30,21645.433577,False
2.9,30,21706.087305,True
0.0,30,21768.66274,False
0.9,30,21822.605633,True
0.0,30,21880.655094,False
2.6,30,21936.826787,True
0.0,30,21989.094234,False
3.0,30,22046.911167,True
3.0,30,22100.532621,True
0.0,30,22162.600242,False
2.5,30,22216.163994,True
0.0,30,22274.946477,False
2.7,30,22325.864796,True
0.0,30,22391.461584,False
0.0,30,22447.178739,False
0.4,30,22506.043556,True
2.9,30,22561.911253,True
0.0,30,22607.301961,False
0.0,30,22665.356238,False
2.9,30,22728.025738,True
2.6,30,22788.959846,True
0.0,30,22851.158886,False
2.9,30,22908.111684,True
0.0,30,22963.8473,False
0.0,30,23019.750429,False
2.9,30,23079.206236,True
0.0,30,23134.540222,False
0.0,30,23184.924525,False
3.0,30,23599.606456,True
3.0,30,23659.64228,True
2.6,30,23715.297714,True
0.0,30,23775.528962,False
0.0,30,23827.583172,False
2.7,30,23880.558414,True
0.0,30,23939.246204,False
0.0,30,23994.488003,False
0.0,30,24054.951138,False
0.0,30,24106.505547,False
0.5,30,24165.511867,True
0.0,30,24217.479154,False
2.7,30,24269.563358,True
0.0,30,24324.880853,False
0.0,30,24382.974269,False
