#{"t_start": 1770256118.613254, "env_id": "FetchBridgeBullet7Blocks-v1"}
r,l,t,is_success
0.0,30,95.687653,False
3.0,30,158.211344,True
0.0,30,212.714065,False
0.0,30,274.159979,False
0.0,30,325.979177,False
3.0,30,388.024032,True
0.0,30,455.191717,False
0.0,30,501.279503,False
3.0,30,564.268043,True
0.0,30,630.667583,False
2.9,30,689.895227,True
3.0,30,753.003894,True
2.5,30,808.792809,True
0.0,30,864.252159,False
2.3,30,923.995621,True
0.0,30,986.11139,False
0.0,30,1048.648314,False
0.0,30,1109.42577,False
0.0,30,1178.947832,False
0.0,30,1255.639706,False
0.0,30,1327.310206,False
0.0,30,1380.577831,False
0.0,30,1439.972684,False
0.0,30,1501.491541,False
0.0,30,1568.085142,False
0.0,30,1632.108518,False
0.9,30,1697.646826,True
0.0,30,1760.050729,False
0.0,30,1822.853336,False
3.0,30,1892.277179,True
0.0,30,1963.224792,False
0.0,30,2032.577448,False
3.0,30,2097.550247,True
0.0,30,2150.402065,False
0.0,30,2561.057268,False
0.0,30,2618.263215,False
0.0,30,2682.453538,False
3.0,30,2746.986856,True
0.0,30,2803.995687,False
0.0,30,2866.228598,False
2.6,30,2927.031883,True
0.0,30,2990.848817,False
3.0,30,3056.409915,True
0.0,30,3126.081974,False
2.8,30,3189.150124,True
0.0,30,3250.669464,False
0.0,30,3318.080226,False
0.0,30,3374.672681,False
0.0,30,3442.400626,False
1.4,30,3502.851249,False
2.7,30,3567.146703,True
0.0,30,3630.099514,False
0.0,30,3687.655778,False
2.7,30,3743.490929,True
0.4,30,3806.111668,True
0.0,30,3865.09022,False
2.8,30,3929.176365,True
2.4,30,3988.095015,True
2.7,30,4039.860502,True
0.0,30,4092.142654,False
0.0,30,4157.674021,False
0.0,30,4213.721369,False
1.2,30,4278.462283,True
0.0,30,4340.716004,False
0.0,30,4409.062674,False
0.0,30,4465.427034,False
0.0,30,4523.134251,False
0.0,30,4582.107879,False
0.0,30,5062.053259,False
0.0,30,5123.337001,False
0.0,30,5171.206686,False
2.7,30,5224.988993,True
0.0,30,5291.93794,False
0.0,30,5355.175653,False
0.0,30,5416.092986,False
0.0,30,5475.778742,False
0.0,30,5531.559805,False
0.0,30,5581.433271,False
0.0,30,5639.206782,False
0.0,30,5707.540935,False
0.0,30,5761.65439,False
0.0,30,5822.701173,False
1.1,30,5877.050507,True
0.0,30,5935.85154,False
0.0,30,5989.795571,False
0.0,30,6051.678538,False
0.0,30,6104.162138,False
3.0,30,6161.350896,True
0.0,30,6225.996201,False
0.0,30,6287.24133,False
1.5,30,6352.07526,True
0.0,30,6407.700759,False
0.0,30,6462.73013,False
0.0,30,6526.114912,False
0.0,30,6589.019565,False
2.8,30,6644.43212,True
0.0,30,6698.925795,False
0.0,30,6760.687243,False
0.0,30,6834.231512,False
0.0,30,6887.763263,False
0.0,30,6943.559775,False
0.0,30,7008.480774,False
0.0,30,7428.488225,False
0.0,30,7485.084848,False
0.0,30,7546.474757,False
0.0,30,7605.352983,False
0.0,30,7653.248159,False
0.0,30,7698.041193,False
1.2,30,7754.310913,True
0.0,30,7816.062719,False
0.0,30,7864.189987,False
0.0,30,7932.682712,False
2.5,30,7989.643943,True
0.0,30,8050.980097,False
3.0,30,8111.661477,True
2.7,30,8163.555666,True
0.0,30,8225.35634,False
2.9,30,8273.901838,True
0.0,30,8337.98394,False
0.0,30,8393.215962,False
0.0,30,8453.687025,False
0.0,30,8517.385565,False
0.0,30,8573.941241,False
0.0,30,8633.874507,False
3.0,30,8692.448598,True
0.0,30,8746.257413,False
0.0,30,8806.638272,False
1.5,30,8863.183666,True
1.2,30,8924.425889,True
0.0,30,8979.701089,False
0.0,30,9050.078916,False
0.0,30,9103.14645,False
0.0,30,9174.208091,False
0.0,30,9240.562677,False
3.0,30,9286.226261,True
0.0,30,9343.100954,False
0.0,30,9723.064995,False
0.0,30,9785.660633,False
2.5,30,9847.367217,True
0.0,30,9907.269762,False
0.0,30,9969.338117,False
0.0,30,10028.029444,False
3.0,30,10100.311593,True
3.0,30,10155.025739,True
0.4,30,10206.247009,True
0.0,30,10265.160391,False
0.0,30,10326.749078,False
0.7,30,10395.22926,True
0.0,30,10454.167167,False
0.0,30,10523.418439,False
0.0,30,10593.184092,False
0.0,30,10655.630915,False
0.0,30,10723.036526,False
0.0,30,10774.790924,False
2.4,30,10837.488716,True
1.8,30,10897.84656,True
0.0,30,10955.741459,False
0.0,30,11016.605422,False
0.0,30,11078.717766,False
0.0,30,11140.788085,False
0.0,30,11200.339105,False
0.0,30,11261.214193,False
2.1,30,11314.219726,True
0.0,30,11367.043828,False
0.0,30,11424.10294,False
0.0,30,11482.191757,False
0.0,30,11543.573254,False
0.0,30,11606.70435,False
0.0,30,11661.689188,False
0.0,30,11717.863998,False
0.0,30,12128.549671,False
3.0,30,12192.446295,True
0.0,30,12257.209985,False
2.5,30,12305.349173,True
2.6,30,12364.984742,True
0.0,30,12419.816678,False
0.8,30,12491.150222,False
2.9,30,12552.564587,True
0.0,30,12609.083436,False
0.0,30,12670.336476,False
0.0,30,12726.589805,False
2.7,30,12777.169882,True
0.0,30,12836.898096,False
0.0,30,12889.951098,False
0.0,30,12950.240196,False
0.0,30,13011.155339,False
0.0,30,13076.642983,False
0.0,30,13130.801514,False
2.7,30,13181.199906,True
0.0,30,13236.915821,False
0.0,30,13289.047224,False
0.0,30,13352.521558,False
0.0,30,13412.916395,False
0.0,30,13465.492008,False
0.0,30,13529.640701,False
0.0,30,13586.796466,False
0.0,30,13645.691939,False
0.0,30,13700.628332,False
0.0,30,13764.505433,False
0.0,30,13830.179132,False
0.0,30,13889.361427,False
0.0,30,13949.958095,False
1.4,30,14010.305901,True
2.3,30,14063.861014,True
0.0,30,14476.310399,False
