#{"t_start": 1770256120.1400046, "env_id": "FetchBridgeBullet7Blocks-v1"}
r,l,t,is_success
0.7,30,93.910613,True
0.0,30,156.751513,False
2.2,30,211.552679,True
2.8,30,272.549911,True
0.0,30,324.451366,False
3.0,30,385.750736,True
0.0,30,453.718089,False
0.0,30,499.082262,False
0.0,30,562.91529,False
0.0,30,629.632102,False
0.4,30,687.917558,False
0.0,30,751.594597,False
1.7,30,807.507643,False
0.0,30,862.832299,False
0.0,30,922.007046,False
0.0,30,985.029936,False
1.0,30,1048.118472,True
0.0,30,1108.064031,False
0.0,30,1177.962989,False
0.0,30,1254.307662,False
0.1,30,1326.797548,False
0.0,30,1379.241159,False
0.0,30,1438.515577,False
0.0,30,1499.838925,False
0.0,30,1566.724623,False
0.0,30,1630.872094,False
0.0,30,1694.104898,False
0.0,30,1758.510711,False
0.0,30,1821.25042,False
0.0,30,1890.131414,False
0.0,30,1962.020971,False
0.0,30,2029.976438,False
0.0,30,2095.703271,False
0.0,30,2148.839875,False
0.0,30,2559.664101,False
0.2,30,2616.355353,True
0.0,30,2680.708725,False
0.0,30,2744.153516,False
0.0,30,2802.239347,False
0.0,30,2864.706319,False
0.0,30,2925.803916,False
0.0,30,2989.134703,False
0.0,30,3055.877738,False
2.3,30,3124.422328,True
0.0,30,3188.642364,False
0.0,30,3249.193159,False
2.6,30,3316.134109,True
2.9,30,3372.997744,True
0.0,30,3441.098816,False
0.0,30,3500.498256,False
3.0,30,3567.655893,True
0.0,30,3628.318826,False
0.0,30,3686.234439,False
0.0,30,3742.112535,False
0.0,30,3804.282378,False
0.0,30,3863.976952,False
0.0,30,3926.342416,False
0.5,30,3986.570707,True
0.0,30,4038.835788,False
0.0,30,4090.733172,False
2.9,30,4154.292931,True
2.7,30,4212.075861,True
0.0,30,4276.878155,False
0.0,30,4339.039042,False
0.0,30,4407.555725,False
0.0,30,4464.510428,False
0.0,30,4521.180977,False
2.2,30,4581.065133,True
0.0,30,5060.01064,False
0.0,30,5121.859346,False
0.0,30,5169.65488,False
0.0,30,5222.376878,False
0.0,30,5290.37884,False
0.0,30,5353.722427,False
0.0,30,5415.103671,False
0.0,30,5474.394963,False
0.0,30,5529.419708,False
0.0,30,5580.088545,False
0.0,30,5637.864016,False
0.0,30,5706.316007,False
0.0,30,5760.145788,False
0.0,30,5820.989121,False
1.4,30,5875.51162,True
0.0,30,5934.014343,False
0.0,30,5990.078453,False
2.9,30,6049.15843,True
0.0,30,6101.51159,False
0.0,30,6158.806623,False
0.0,30,6224.452655,False
0.0,30,6286.063637,False
0.0,30,6352.619533,False
0.0,30,6405.766865,False
0.0,30,6461.420298,False
0.0,30,6524.037738,False
2.9,30,6587.339397,True
2.2,30,6642.911307,True
0.0,30,6697.427132,False
0.0,30,6759.004505,False
0.0,30,6832.998981,False
0.6,30,6886.350743,True
2.4,30,6941.650457,True
0.0,30,7006.828842,False
3.0,30,7426.277358,True
0.0,30,7483.333638,False
1.6,30,7544.720979,True
0.0,30,7604.285487,False
0.0,30,7651.620461,False
0.0,30,7696.757626,False
0.0,30,7752.965572,False
3.0,30,7814.59692,True
2.2,30,7862.557526,True
2.8,30,7930.499767,True
0.6,30,7988.83253,True
0.0,30,8049.260647,False
