Logging to logs/lh_train_1_after
--------------------------------------
| policy_loss             | -0.00995 |
| priority_max            | 1.82     |
| priority_mean           | 0.028    |
| priority_std            | 0.101    |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.05     |
| serial_timesteps        | 86016    |
| success_rate            | 0.45     |
| supervision_action_loss | nan      |
| time_elapsed            | 1.71e+05 |
| total_timesteps         | 5570560  |
| value_loss              | 0.0739   |
| vf_grad_norm            | 3.24     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.66     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.72     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.53     |
| adv_max                 | 6.26     |
| adv_min                 | -6.37    |
| aux_task_loss           | 2.71     |
| clipped_ratio           | 0.174    |
| cur2rec_max             | 1.01     |
| cur2rec_ratio           | 0.996    |
| cur_max_blocks          | 7        |
| entropy                 | 11.3     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.22     |
| eval_3_sr               | 0.602    |
| eval_5_sr               | 0.695    |
| eval_7_sr               | 0.555    |
| fps                     | 32       |
| hard_ratio              | 0.81     |
| kl_loss                 | 0.00343  |
| low_level_sr            | 0.463    |
| n_updates               | 85       |
| pi_grad_norm            | 5.57     |
| policy_loss             | -0.00929 |
| priority_max            | 1.16     |
| priority_mean           | 0.0295   |
| priority_std            | 0.105    |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1        |
| serial_timesteps        | 87040    |
| success_rate            | 0.51     |
| supervision_action_loss | nan      |
| time_elapsed            | 1.73e+05 |
| total_timesteps         | 5636096  |
| value_loss              | 0.0728   |
| vf_grad_norm            | 3.52     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.59     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.62     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.54     |
| adv_max                 | 6.39     |
| adv_min                 | -6.38    |
| aux_task_loss           | 2.67     |
| clipped_ratio           | 0.164    |
| cur2rec_max             | 1.01     |
| cur2rec_ratio           | 0.996    |
| cur_max_blocks          | 7        |
| entropy                 | 11.2     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.13     |
| eval_3_sr               | 0.633    |
| eval_5_sr               | 0.719    |
| eval_7_sr               | 0.523    |
| fps                     | 32       |
| hard_ratio              | 0.81     |
| kl_loss                 | 0.0037   |
| low_level_sr            | 0.463    |
| n_updates               | 86       |
| pi_grad_norm            | 6.14     |
| policy_loss             | -0.00997 |
| priority_max            | 1.25     |
| priority_mean           | 0.0314   |
| priority_std            | 0.109    |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.03     |
| serial_timesteps        | 88064    |
| success_rate            | 0.47     |
| supervision_action_loss | nan      |
| time_elapsed            | 1.75e+05 |
| total_timesteps         | 5701632  |
| value_loss              | 0.072    |
| vf_grad_norm            | 3.24     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.68     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.79     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.51     |
| adv_max                 | 6.2      |
| adv_min                 | -6.26    |
| aux_task_loss           | 2.67     |
| clipped_ratio           | 0.159    |
| cur2rec_max             | 1.02     |
| cur2rec_ratio           | 0.996    |
| cur_max_blocks          | 7        |
| entropy                 | 11.3     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.07     |
| eval_3_sr               | 0.617    |
| eval_5_sr               | 0.672    |
| eval_7_sr               | 0.469    |
| fps                     | 32       |
| hard_ratio              | 0.81     |
| kl_loss                 | 0.00379  |
| low_level_sr            | 0.463    |
| n_updates               | 87       |
| pi_grad_norm            | 6.26     |
| policy_loss             | -0.0109  |
| priority_max            | 1.11     |
| priority_mean           | 0.0297   |
| priority_std            | 0.103    |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.17     |
| serial_timesteps        | 89088    |
| success_rate            | 0.45     |
| supervision_action_loss | nan      |
| time_elapsed            | 1.77e+05 |
| total_timesteps         | 5767168  |
| value_loss              | 0.0785   |
| vf_grad_norm            | 3.13     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.63     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.73     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.48     |
| adv_max                 | 6.39     |
| adv_min                 | -6.36    |
| aux_task_loss           | 2.72     |
| clipped_ratio           | 0.164    |
| cur2rec_max             | 1.02     |
| cur2rec_ratio           | 0.997    |
| cur_max_blocks          | 7        |
| entropy                 | 11.4     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.05     |
| eval_3_sr               | 0.57     |
| eval_5_sr               | 0.648    |
| eval_7_sr               | 0.477    |
| fps                     | 32       |
| hard_ratio              | 0.81     |
| kl_loss                 | 0.00404  |
| low_level_sr            | 0.463    |
| n_updates               | 88       |
| pi_grad_norm            | 5.85     |
| policy_loss             | -0.00994 |
| priority_max            | 1.25     |
| priority_mean           | 0.0284   |
| priority_std            | 0.102    |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.1      |
| serial_timesteps        | 90112    |
| success_rate            | 0.42     |
| supervision_action_loss | nan      |
| time_elapsed            | 1.78e+05 |
| total_timesteps         | 5832704  |
| value_loss              | 0.0787   |
| vf_grad_norm            | 3.23     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.7      |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.58     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.44     |
| adv_max                 | 6.22     |
| adv_min                 | -6.32    |
| aux_task_loss           | 2.78     |
| clipped_ratio           | 0.166    |
| cur2rec_max             | 1.02     |
| cur2rec_ratio           | 0.998    |
| cur_max_blocks          | 7        |
| entropy                 | 11.4     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.18     |
| eval_3_sr               | 0.602    |
| eval_5_sr               | 0.625    |
| eval_7_sr               | 0.461    |
| fps                     | 32       |
| hard_ratio              | 0.81     |
| kl_loss                 | 0.00364  |
| low_level_sr            | 0.463    |
| n_updates               | 89       |
| pi_grad_norm            | 5.91     |
| policy_loss             | -0.0119  |
| priority_max            | 1.11     |
| priority_mean           | 0.0279   |
| priority_std            | 0.104    |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.12     |
| serial_timesteps        | 91136    |
| success_rate            | 0.47     |
| supervision_action_loss | nan      |
| time_elapsed            | 1.8e+05  |
| total_timesteps         | 5898240  |
| value_loss              | 0.08     |
| vf_grad_norm            | 3.26     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.58     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.76     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.49     |
| adv_max                 | 6.15     |
| adv_min                 | -6.19    |
| aux_task_loss           | 2.83     |
| clipped_ratio           | 0.172    |
| cur2rec_max             | 1.01     |
| cur2rec_ratio           | 0.996    |
| cur_max_blocks          | 7        |
| entropy                 | 11.3     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.18     |
| eval_3_sr               | 0.633    |
| eval_5_sr               | 0.672    |
| eval_7_sr               | 0.477    |
| fps                     | 32       |
| hard_ratio              | 0.81     |
| kl_loss                 | 0.00385  |
| low_level_sr            | 0.463    |
| n_updates               | 90       |
| pi_grad_norm            | 5.15     |
| policy_loss             | -0.0113  |
| priority_max            | 1.13     |
| priority_mean           | 0.0278   |
| priority_std            | 0.103    |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.09     |
| serial_timesteps        | 92160    |
| success_rate            | 0.51     |
| supervision_action_loss | nan      |
| time_elapsed            | 1.82e+05 |
| total_timesteps         | 5963776  |
| value_loss              | 0.0809   |
| vf_grad_norm            | 3.69     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.65     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.69     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.54     |
| adv_max                 | 6.29     |
| adv_min                 | -6.31    |
| aux_task_loss           | 2.77     |
| clipped_ratio           | 0.157    |
| cur2rec_max             | 1.01     |
| cur2rec_ratio           | 0.997    |
| cur_max_blocks          | 7        |
| entropy                 | 11.3     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 0.971    |
| eval_3_sr               | 0.602    |
| eval_5_sr               | 0.742    |
| eval_7_sr               | 0.438    |
| fps                     | 32       |
| hard_ratio              | 0.81     |
| kl_loss                 | 0.00364  |
| low_level_sr            | 0.462    |
| n_updates               | 91       |
| pi_grad_norm            | 6.69     |
| policy_loss             | -0.00907 |
| priority_max            | 1.3      |
| priority_mean           | 0.0293   |
| priority_std            | 0.107    |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.1      |
| serial_timesteps        | 93184    |
| success_rate            | 0.4      |
| supervision_action_loss | nan      |
| time_elapsed            | 1.84e+05 |
| total_timesteps         | 6029312  |
| value_loss              | 0.0736   |
| vf_grad_norm            | 2.94     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.64     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.69     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.52     |
| adv_max                 | 6.43     |
| adv_min                 | -6.32    |
| aux_task_loss           | 2.81     |
| clipped_ratio           | 0.154    |
| cur2rec_max             | 1.02     |
| cur2rec_ratio           | 0.997    |
| cur_max_blocks          | 7        |
| entropy                 | 11.3     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 0.948    |
| eval_3_sr               | 0.664    |
| eval_5_sr               | 0.672    |
| eval_7_sr               | 0.469    |
| fps                     | 32       |
| hard_ratio              | 0.81     |
| kl_loss                 | 0.00354  |
| low_level_sr            | 0.462    |
| n_updates               | 92       |
| pi_grad_norm            | 5.87     |
| policy_loss             | -0.012   |
| priority_max            | 1.14     |
| priority_mean           | 0.0269   |
| priority_std            | 0.0975   |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.13     |
| serial_timesteps        | 94208    |
| success_rate            | 0.4      |
| supervision_action_loss | nan      |
| time_elapsed            | 1.86e+05 |
| total_timesteps         | 6094848  |
| value_loss              | 0.0731   |
| vf_grad_norm            | 3.27     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.66     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.72     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.56     |
| adv_max                 | 6.24     |
| adv_min                 | -6.27    |
| aux_task_loss           | 2.81     |
| clipped_ratio           | 0.166    |
| cur2rec_max             | 1.01     |
| cur2rec_ratio           | 0.997    |
| cur_max_blocks          | 7        |
| entropy                 | 11.3     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.25     |
| eval_3_sr               | 0.578    |
| eval_5_sr               | 0.703    |
| eval_7_sr               | 0.57     |
| fps                     | 32       |
| hard_ratio              | 0.81     |
| kl_loss                 | 0.00363  |
| low_level_sr            | 0.462    |
| n_updates               | 93       |
| pi_grad_norm            | 5.6      |
| policy_loss             | -0.01    |
| priority_max            | 1.22     |
| priority_mean           | 0.026    |
| priority_std            | 0.0981   |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.14     |
| serial_timesteps        | 95232    |
| success_rate            | 0.53     |
| supervision_action_loss | nan      |
| time_elapsed            | 1.88e+05 |
| total_timesteps         | 6160384  |
| value_loss              | 0.0741   |
| vf_grad_norm            | 3.76     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.63     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.61     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.43     |
| adv_max                 | 6.37     |
| adv_min                 | -6.62    |
| aux_task_loss           | 2.78     |
| clipped_ratio           | 0.169    |
| cur2rec_max             | 1.01     |
| cur2rec_ratio           | 0.996    |
| cur_max_blocks          | 7        |
| entropy                 | 11.3     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.2      |
| eval_3_sr               | 0.562    |
| eval_5_sr               | 0.68     |
| eval_7_sr               | 0.469    |
| fps                     | 32       |
| hard_ratio              | 0.81     |
| kl_loss                 | 0.00362  |
| low_level_sr            | 0.462    |
| n_updates               | 94       |
| pi_grad_norm            | 5.41     |
| policy_loss             | -0.00949 |
| priority_max            | 1.24     |
| priority_mean           | 0.0275   |
| priority_std            | 0.099    |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.06     |
| serial_timesteps        | 96256    |
| success_rate            | 0.48     |
| supervision_action_loss | nan      |
| time_elapsed            | 1.9e+05  |
| total_timesteps         | 6225920  |
| value_loss              | 0.0718   |
| vf_grad_norm            | 3.65     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.61     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.65     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.42     |
| adv_max                 | 6.17     |
| adv_min                 | -6.27    |
| aux_task_loss           | 2.8      |
| clipped_ratio           | 0.16     |
| cur2rec_max             | 1.02     |
| cur2rec_ratio           | 0.996    |
| cur_max_blocks          | 7        |
| entropy                 | 11.3     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.03     |
| eval_3_sr               | 0.633    |
| eval_5_sr               | 0.703    |
| eval_7_sr               | 0.5      |
| fps                     | 32       |
| hard_ratio              | 0.81     |
| kl_loss                 | 0.00414  |
| low_level_sr            | 0.461    |
| n_updates               | 95       |
| pi_grad_norm            | 5.76     |
| policy_loss             | -0.00986 |
| priority_max            | 1.21     |
| priority_mean           | 0.0284   |
| priority_std            | 0.0966   |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.12     |
| serial_timesteps        | 97280    |
| success_rate            | 0.42     |
| supervision_action_loss | nan      |
| time_elapsed            | 1.92e+05 |
| total_timesteps         | 6291456  |
| value_loss              | 0.0781   |
| vf_grad_norm            | 4.9      |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.65     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.72     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.44     |
| adv_max                 | 6.36     |
| adv_min                 | -5.84    |
| aux_task_loss           | 2.83     |
| clipped_ratio           | 0.157    |
| cur2rec_max             | 1.02     |
| cur2rec_ratio           | 0.997    |
| cur_max_blocks          | 7        |
| entropy                 | 11.3     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.07     |
| eval_3_sr               | 0.648    |
| eval_5_sr               | 0.695    |
| eval_7_sr               | 0.516    |
| fps                     | 32       |
| hard_ratio              | 0.81     |
| kl_loss                 | 0.00398  |
| low_level_sr            | 0.461    |
| n_updates               | 96       |
| pi_grad_norm            | 5.88     |
| policy_loss             | -0.0115  |
| priority_max            | 1.17     |
| priority_mean           | 0.0264   |
| priority_std            | 0.0917   |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.07     |
| serial_timesteps        | 98304    |
| success_rate            | 0.45     |
| supervision_action_loss | nan      |
| time_elapsed            | 1.94e+05 |
| total_timesteps         | 6356992  |
| value_loss              | 0.0728   |
| vf_grad_norm            | 4.01     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.67     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.72     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.49     |
| adv_max                 | 6.14     |
| adv_min                 | -5.95    |
| aux_task_loss           | 2.82     |
| clipped_ratio           | 0.174    |
| cur2rec_max             | 1.02     |
| cur2rec_ratio           | 0.997    |
| cur_max_blocks          | 7        |
| entropy                 | 11.4     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.47     |
| eval_3_sr               | 0.555    |
| eval_5_sr               | 0.758    |
| eval_7_sr               | 0.492    |
| fps                     | 32       |
| hard_ratio              | 0.81     |
| kl_loss                 | 0.00405  |
| low_level_sr            | 0.461    |
| n_updates               | 97       |
| pi_grad_norm            | 5.72     |
| policy_loss             | -0.00903 |
| priority_max            | 1.07     |
| priority_mean           | 0.0242   |
| priority_std            | 0.0921   |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.11     |
| serial_timesteps        | 99328    |
| success_rate            | 0.6      |
| supervision_action_loss | nan      |
| time_elapsed            | 1.96e+05 |
| total_timesteps         | 6422528  |
| value_loss              | 0.0778   |
| vf_grad_norm            | 4.02     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.63     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.63     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.43     |
| adv_max                 | 6.27     |
| adv_min                 | -6.39    |
| aux_task_loss           | 2.79     |
| clipped_ratio           | 0.16     |
| cur2rec_max             | 1.03     |
| cur2rec_ratio           | 0.997    |
| cur_max_blocks          | 7        |
| entropy                 | 11.3     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.12     |
| eval_3_sr               | 0.594    |
| eval_5_sr               | 0.75     |
| eval_7_sr               | 0.477    |
| fps                     | 32       |
| hard_ratio              | 0.81     |
| kl_loss                 | 0.0036   |
| low_level_sr            | 0.461    |
| n_updates               | 98       |
| pi_grad_norm            | 5.47     |
| policy_loss             | -0.0111  |
| priority_max            | 1.18     |
| priority_mean           | 0.0271   |
| priority_std            | 0.0961   |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.07     |
| serial_timesteps        | 100352   |
| success_rate            | 0.45     |
| supervision_action_loss | nan      |
| time_elapsed            | 1.98e+05 |
| total_timesteps         | 6488064  |
| value_loss              | 0.0709   |
| vf_grad_norm            | 3.15     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.61     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.67     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.4      |
| adv_max                 | 6.42     |
| adv_min                 | -6.48    |
| aux_task_loss           | 2.77     |
| clipped_ratio           | 0.161    |
| cur2rec_max             | 1.01     |
| cur2rec_ratio           | 0.997    |
| cur_max_blocks          | 7        |
| entropy                 | 11.3     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.09     |
| eval_3_sr               | 0.656    |
| eval_5_sr               | 0.695    |
| eval_7_sr               | 0.547    |
| fps                     | 32       |
| hard_ratio              | 0.81     |
| kl_loss                 | 0.00373  |
| low_level_sr            | 0.461    |
| n_updates               | 99       |
| pi_grad_norm            | 5.73     |
| policy_loss             | -0.0109  |
| priority_max            | 1.1      |
| priority_mean           | 0.0259   |
| priority_std            | 0.0909   |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.01     |
| serial_timesteps        | 101376   |
| success_rate            | 0.43     |
| supervision_action_loss | nan      |
| time_elapsed            | 2e+05    |
| total_timesteps         | 6553600  |
| value_loss              | 0.0681   |
| vf_grad_norm            | 2.74     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.68     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.69     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.55     |
| adv_max                 | 6.26     |
| adv_min                 | -6.38    |
| aux_task_loss           | 2.79     |
| clipped_ratio           | 0.166    |
| cur2rec_max             | 1.02     |
| cur2rec_ratio           | 0.996    |
| cur_max_blocks          | 7        |
| entropy                 | 11.3     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.36     |
| eval_3_sr               | 0.641    |
| eval_5_sr               | 0.664    |
| eval_7_sr               | 0.438    |
| fps                     | 32       |
| hard_ratio              | 0.81     |
| kl_loss                 | 0.00351  |
| low_level_sr            | 0.461    |
| n_updates               | 100      |
| pi_grad_norm            | 5.6      |
| policy_loss             | -0.01    |
| priority_max            | 1.16     |
| priority_mean           | 0.028    |
| priority_std            | 0.0991   |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.07     |
| serial_timesteps        | 102400   |
| success_rate            | 0.55     |
| supervision_action_loss | nan      |
| time_elapsed            | 2.02e+05 |
| total_timesteps         | 6619136  |
| value_loss              | 0.0732   |
| vf_grad_norm            | 3.17     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.71     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.71     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.57     |
| adv_max                 | 6.29     |
| adv_min                 | -6.15    |
| aux_task_loss           | 2.84     |
| clipped_ratio           | 0.171    |
| cur2rec_max             | 1.02     |
| cur2rec_ratio           | 0.997    |
| cur_max_blocks          | 7        |
| entropy                 | 11.4     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.05     |
| eval_3_sr               | 0.594    |
| eval_5_sr               | 0.672    |
| eval_7_sr               | 0.516    |
| fps                     | 32       |
| hard_ratio              | 0.81     |
| kl_loss                 | 0.00359  |
| low_level_sr            | 0.461    |
| n_updates               | 101      |
| pi_grad_norm            | 5.61     |
| policy_loss             | -0.0104  |
| priority_max            | 1.14     |
| priority_mean           | 0.0272   |
| priority_std            | 0.0972   |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.07     |
| serial_timesteps        | 103424   |
| success_rate            | 0.42     |
| supervision_action_loss | nan      |
| time_elapsed            | 2.04e+05 |
| total_timesteps         | 6684672  |
| value_loss              | 0.0741   |
| vf_grad_norm            | 3.65     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.53     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.61     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.39     |
| adv_max                 | 6.2      |
| adv_min                 | -6.18    |
| aux_task_loss           | 2.88     |
| clipped_ratio           | 0.165    |
| cur2rec_max             | 1.01     |
| cur2rec_ratio           | 0.995    |
| cur_max_blocks          | 7        |
| entropy                 | 11.4     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.23     |
| eval_3_sr               | 0.531    |
| eval_5_sr               | 0.633    |
| eval_7_sr               | 0.484    |
| fps                     | 32       |
| hard_ratio              | 0.81     |
| kl_loss                 | 0.00366  |
| low_level_sr            | 0.46     |
| n_updates               | 102      |
| pi_grad_norm            | 5.46     |
| policy_loss             | -0.0106  |
| priority_max            | 1.03     |
| priority_mean           | 0.0272   |
| priority_std            | 0.0966   |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.09     |
| serial_timesteps        | 104448   |
| success_rate            | 0.49     |
| supervision_action_loss | nan      |
| time_elapsed            | 2.05e+05 |
| total_timesteps         | 6750208  |
| value_loss              | 0.0723   |
| vf_grad_norm            | 3.43     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.75     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.71     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.49     |
| adv_max                 | 5.98     |
| adv_min                 | -6.1     |
| aux_task_loss           | 2.88     |
| clipped_ratio           | 0.158    |
| cur2rec_max             | 1.01     |
| cur2rec_ratio           | 0.997    |
| cur_max_blocks          | 7        |
| entropy                 | 11.4     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.32     |
| eval_3_sr               | 0.602    |
| eval_5_sr               | 0.664    |
| eval_7_sr               | 0.469    |
| fps                     | 32       |
| hard_ratio              | 0.81     |
| kl_loss                 | 0.00377  |
| low_level_sr            | 0.46     |
| n_updates               | 103      |
| pi_grad_norm            | 6.31     |
| policy_loss             | -0.0106  |
| priority_max            | 1.06     |
| priority_mean           | 0.0241   |
| priority_std            | 0.0924   |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.12     |
| serial_timesteps        | 105472   |
| success_rate            | 0.52     |
| supervision_action_loss | nan      |
| time_elapsed            | 2.07e+05 |
| total_timesteps         | 6815744  |
| value_loss              | 0.079    |
| vf_grad_norm            | 3.64     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.65     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.71     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.49     |
| adv_max                 | 6.33     |
| adv_min                 | -6.44    |
| aux_task_loss           | 2.9      |
| clipped_ratio           | 0.163    |
| cur2rec_max             | 1.02     |
| cur2rec_ratio           | 0.997    |
| cur_max_blocks          | 7        |
| entropy                 | 11.5     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.17     |
| eval_3_sr               | 0.633    |
| eval_5_sr               | 0.695    |
| eval_7_sr               | 0.406    |
| fps                     | 32       |
| hard_ratio              | 0.81     |
| kl_loss                 | 0.00369  |
| low_level_sr            | 0.46     |
| n_updates               | 104      |
| pi_grad_norm            | 5.48     |
| policy_loss             | -0.00895 |
| priority_max            | 1.15     |
| priority_mean           | 0.0233   |
| priority_std            | 0.0908   |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.1      |
| serial_timesteps        | 106496   |
| success_rate            | 0.48     |
| supervision_action_loss | nan      |
| time_elapsed            | 2.09e+05 |
| total_timesteps         | 6881280  |
| value_loss              | 0.0666   |
| vf_grad_norm            | 2.95     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.69     |
| 3_success_rate          | nan      |
| 4_success_rate          | 0.68     |
| 5_success_rate          | nan      |
| 6_success_rate          | 0.54     |
| adv_max                 | 6.55     |
| adv_min                 | -6.55    |
| aux_task_loss           | 2.82     |
| clipped_ratio           | 0.164    |
| cur2rec_max             | 1.01     |
| cur2rec_ratio           | 0.996    |
| cur_max_blocks          | 7        |
| entropy                 | 11.3     |
| ep_len_mean             | 30       |
| ep_reward_mean          | 1.03     |
| eval_3_sr               | 0.633    |
| eval_5_sr               | 0.672    |
| eval_7_sr               | 0.555    |
| fps                     | 32       |
| hard_ratio              | 0.81     |
| kl_loss                 | 0.00362  |
| low_level_sr            | 0.46     |
| n_updates               | 105      |
| pi_grad_norm            | 5.53     |
| policy_loss             | -0.011   |
| priority_max            | 1.06     |
| priority_mean           | 0.0259   |
| priority_std            | 0.0991   |
| rec2old_max             | 1        |
| rec2old_ratio           | 1        |
| restart_value_mean      | 1.15     |
| serial_timesteps        | 107520   |
| success_rate            | 0.43     |
| supervision_action_loss | nan      |
| time_elapsed            | 2.11e+05 |
| total_timesteps         | 6946816  |
| value_loss              | 0.0703   |
| vf_grad_norm            | 3.41     |
--------------------------------------
--------------------------------------
| 0_success_rate          | nan      |
| 1_success_rate          | nan      |
| 2_success_rate          | 0.65     |
| 3_success_rate          | nan      |
