#{"t_start": 1770256123.1475346, "env_id": "FetchBridgeBullet7Blocks-v1"}
r,l,t,is_success
0.0,30,91.511766,False
0.0,30,153.249177,False
0.0,30,208.14619,False
0.0,30,270.041227,False
1.8,30,321.353346,True
2.3,30,383.598477,False
0.0,30,450.644477,False
0.0,30,496.087616,False
0.0,30,560.110702,False
0.0,30,625.898013,False
1.9,30,684.744756,True
0.0,30,748.62848,False
0.0,30,804.092868,False
0.0,30,860.184455,False
0.0,30,919.20156,False
2.9,30,983.352677,True
3.0,30,1045.367856,True
2.2,30,1104.696641,True
0.0,30,1174.884198,False
0.0,30,1250.475177,False
2.9,30,1322.438095,True
0.0,30,1375.966362,False
2.7,30,1435.17551,True
0.0,30,1496.628408,False
0.0,30,1564.112835,False
0.0,30,1627.918029,False
0.0,30,1691.265587,False
0.0,30,1755.821381,False
0.0,30,1818.584843,False
3.0,30,1888.505462,True
3.0,30,1958.721008,True
2.9,30,2026.715374,True
0.0,30,2092.732878,False
0.0,30,2145.856709,False
0.8,30,2556.347606,True
3.0,30,2614.595358,True
0.0,30,2677.639077,False
2.8,30,2740.862098,True
0.0,30,2798.598611,False
0.0,30,2861.887286,False
0.0,30,2922.701095,False
3.0,30,2987.251304,True
0.0,30,3052.04551,False
0.0,30,3121.66868,False
0.0,30,3185.032534,False
0.0,30,3246.860711,False
0.0,30,3313.886718,False
1.4,30,3369.99349,True
0.0,30,3437.994788,False
0.0,30,3497.962332,False
0.0,30,3562.930681,False
3.0,30,3625.058952,True
0.0,30,3683.476056,False
2.9,30,3740.557921,True
0.0,30,3801.252891,False
0.0,30,3860.72056,False
0.0,30,3923.510446,False
0.0,30,3983.65708,False
0.0,30,4035.658339,False
0.0,30,4088.072383,False
2.9,30,4151.759492,True
2.4,30,4209.093602,True
0.0,30,4273.825128,False
0.0,30,4335.764714,False
0.0,30,4404.667925,False
0.0,30,4460.925614,False
0.0,30,4518.740523,False
1.3,30,4577.280022,True
0.0,30,5057.470394,False
0.0,30,5118.425352,False
0.0,30,5167.041986,False
0.0,30,5219.436122,False
0.0,30,5287.392433,False
0.0,30,5350.844426,False
0.0,30,5411.981546,False
0.0,30,5471.303701,False
0.0,30,5526.383086,False
0.0,30,5577.273675,False
0.0,30,5634.623492,False
0.0,30,5702.977339,False
0.0,30,5757.274682,False
0.0,30,5817.927378,False
0.0,30,5872.619909,False
3.0,30,5930.456601,True
0.0,30,5985.241996,False
0.0,30,6046.54441,False
0.0,30,6098.428653,False
0.0,30,6155.894855,False
0.0,30,6221.464742,False
0.0,30,6282.781827,False
0.0,30,6347.748911,False
1.7,30,6402.569246,True
0.0,30,6458.369097,False
0.0,30,6521.51431,False
0.0,30,6585.18082,False
0.0,30,6640.494688,False
0.0,30,6694.370245,False
0.0,30,6755.437022,False
3.0,30,6830.73609,True
0.0,30,6883.598633,False
3.0,30,6938.646037,True
0.0,30,7003.89822,False
0.0,30,7424.251139,False
0.2,30,7481.024638,True
0.0,30,7541.913019,False
3.0,30,7601.970715,True
0.0,30,7648.461579,False
0.0,30,7693.709035,False
2.1,30,7749.853988,True
0.0,30,7811.770934,False
0.0,30,7859.239516,False
0.0,30,7927.596774,False
2.8,30,7985.190825,True
0.0,30,8046.346214,False
0.0,30,8106.464446,False
2.9,30,8159.995394,True
2.7,30,8221.046105,True
0.0,30,8269.630039,False
0.0,30,8334.426174,False
0.0,30,8388.638601,False
0.0,30,8449.394193,False
2.7,30,8512.774321,True
0.0,30,8570.016604,False
0.0,30,8629.402771,False
0.0,30,8688.601267,False
2.0,30,8741.575601,True
0.0,30,8802.119097,False
0.0,30,8858.816615,False
0.0,30,8920.192116,False
0.0,30,8975.229082,False
0.0,30,9045.5831,False
0.0,30,9098.688357,False
0.0,30,9169.795418,False
0.0,30,9236.001353,False
0.0,30,9281.910184,False
0.0,30,9338.713238,False
0.7,30,9718.36343,True
0.0,30,9779.732821,False
0.0,30,9843.085806,False
0.0,30,9902.803899,False
0.0,30,9965.183904,False
0.0,30,10023.670217,False
0.0,30,10094.980341,False
0.0,30,10151.228799,False
2.6,30,10201.745722,True
0.0,30,10260.730775,False
0.0,30,10322.24912,False
0.0,30,10390.991348,False
0.0,30,10449.399098,False
0.0,30,10518.972885,False
0.0,30,10589.707714,False
0.0,30,10651.069147,False
0.0,30,10718.801205,False
2.5,30,10770.138852,True
0.0,30,10833.230271,False
0.0,30,10892.596079,False
0.0,30,10951.476173,False
2.9,30,11011.875101,True
0.0,30,11074.068839,False
0.0,30,11136.25701,False
2.9,30,11196.885785,True
2.8,30,11256.502805,True
0.0,30,11309.077553,False
0.0,30,11362.595494,False
0.0,30,11419.531209,False
0.0,30,11477.371088,False
0.0,30,11539.855833,False
0.0,30,11602.169793,False
0.0,30,11656.693827,False
0.0,30,11709.29229,False
0.0,30,12124.944648,False
0.0,30,12187.216617,False
0.0,30,12253.158901,False
0.0,30,12300.941992,False
0.0,30,12361.100642,False
0.0,30,12415.460966,False
0.0,30,12486.965489,False
