#{"t_start": 1770256119.615034, "env_id": "FetchBridgeBullet7Blocks-v1"}
r,l,t,is_success
3.0,30,96.611642,True
0.0,30,156.841299,False
2.3,30,211.468871,True
3.0,30,273.619325,True
0.0,30,325.055218,False
0.0,30,386.451226,False
0.0,30,454.874581,False
0.0,30,499.575706,False
2.6,30,563.318398,True
2.5,30,629.204029,True
2.8,30,688.951086,True
0.0,30,752.360606,False
0.0,30,807.899255,False
0.0,30,863.299243,False
0.0,30,922.542329,False
1.9,30,986.2275,True
3.0,30,1048.643726,True
2.9,30,1109.106884,True
0.0,30,1177.976104,False
2.7,30,1253.799125,True
2.9,30,1327.720115,True
0.0,30,1379.881955,False
2.9,30,1438.706183,True
0.6,30,1500.638597,True
1.7,30,1566.93504,True
0.0,30,1631.792537,False
0.0,30,1694.766845,False
0.0,30,1759.108628,False
0.0,30,1822.067966,False
0.0,30,1889.954013,False
0.4,30,1961.9558,True
1.7,30,2030.247749,True
2.5,30,2095.955606,True
0.0,30,2149.908534,False
3.0,30,2562.785989,True
0.0,30,2617.064739,False
0.0,30,2681.227066,False
2.6,30,2744.130285,True
2.1,30,2802.071383,True
0.0,30,2865.377303,False
0.0,30,2927.067479,False
0.0,30,2990.118589,False
2.4,30,3055.42465,True
3.0,30,3126.378917,True
0.0,30,3188.435631,False
2.3,30,3249.678237,True
0.0,30,3317.288006,False
0.0,30,3373.696591,False
0.0,30,3441.862224,False
3.0,30,3501.199809,True
0.0,30,3566.586505,False
0.0,30,3628.7317,False
0.0,30,3687.19596,False
0.0,30,3743.318298,False
0.0,30,3804.862417,False
0.0,30,3864.130098,False
0.0,30,3927.731371,False
2.1,30,3987.11421,True
0.0,30,4039.063671,False
0.0,30,4091.216205,False
0.0,30,4155.936573,False
1.0,30,4212.604996,True
0.0,30,4277.493975,False
2.1,30,4339.144723,True
0.0,30,4408.287137,False
2.7,30,4464.344807,True
0.0,30,4521.694267,False
0.0,30,4581.377088,False
0.0,30,5060.705108,False
3.0,30,5121.825445,True
0.0,30,5170.25509,False
2.4,30,5222.778855,True
0.0,30,5290.883287,False
3.0,30,5354.006983,True
2.9,30,5414.885598,True
0.0,30,5475.883597,False
0.0,30,5529.968511,False
3.0,30,5581.468887,True
0.0,30,5638.523333,False
0.0,30,5706.415886,False
0.0,30,5760.646461,False
0.0,30,5821.479344,False
0.0,30,5876.13619,False
0.0,30,5933.459275,False
2.8,30,5988.67586,True
0.0,30,6050.3938,False
0.0,30,6102.046538,False
0.0,30,6159.332685,False
1.7,30,6224.813688,True
0.0,30,6287.142838,False
0.0,30,6351.278895,False
0.0,30,6406.304053,False
0.0,30,6461.915759,False
0.0,30,6524.56839,False
0.0,30,6588.038639,False
0.0,30,6644.276898,False
0.0,30,6699.166539,False
2.9,30,6758.746364,True
0.0,30,6833.269568,False
0.0,30,6886.939637,False
2.1,30,6942.167206,True
0.0,30,7008.454273,False
0.0,30,7426.904146,False
1.5,30,7483.700306,True
0.0,30,7545.614307,False
0.0,30,7604.444962,False
2.9,30,7651.81292,True
0.0,30,7697.09176,False
3.0,30,7754.083582,True
0.0,30,7814.789436,False
0.0,30,7862.785377,False
0.0,30,7931.110791,False
0.0,30,7988.964059,False
0.0,30,8049.999286,False
0.3,30,8109.672359,False
0.0,30,8163.033088,False
3.0,30,8224.204173,True
0.0,30,8273.511307,False
0.0,30,8337.268762,False
0.0,30,8392.185948,False
2.4,30,8452.64651,True
0.0,30,8516.447843,False
0.0,30,8573.829574,False
0.0,30,8633.178454,False
0.0,30,8691.698616,False
0.0,30,8745.48175,False
0.0,30,8805.657718,False
2.9,30,8864.052218,True
0.0,30,8924.089668,False
0.0,30,8978.725101,False
0.0,30,9049.219778,False
3.0,30,9102.043254,True
2.7,30,9173.109899,True
0.0,30,9239.906485,False
0.0,30,9285.465198,False
2.9,30,9342.540075,True
0.0,30,9721.998572,False
1.8,30,9783.080591,True
0.0,30,9846.545085,False
0.0,30,9906.303256,False
0.0,30,9968.631801,False
0.0,30,10027.508188,False
2.8,30,10098.348292,True
0.0,30,10154.26453,False
2.6,30,10205.323563,True
0.0,30,10264.24082,False
2.9,30,10325.639987,True
0.0,30,10394.963377,False
3.0,30,10452.24549,True
3.0,30,10523.784335,True
0.0,30,10591.857538,False
0.0,30,10655.169893,False
2.2,30,10721.764593,True
3.0,30,10773.273226,True
0.0,30,10836.691694,False
0.0,30,10896.07072,False
2.0,30,10954.548187,True
2.9,30,11015.685544,True
0.0,30,11077.588797,False
0.0,30,11139.800926,False
2.9,30,11199.143013,True
0.0,30,11260.198725,False
3.0,30,11313.110752,True
2.9,30,11365.985028,True
0.0,30,11423.623825,False
0.0,30,11480.996788,False
3.0,30,11542.529007,True
3.0,30,11605.529604,True
0.0,30,11660.354704,False
0.0,30,11712.596668,False
1.9,30,12127.532619,True
0.0,30,12190.647226,False
0.0,30,12257.142478,False
0.4,30,12304.370586,True
0.0,30,12364.235032,False
0.0,30,12418.844337,False
0.0,30,12490.232662,False
0.0,30,12552.762493,False
0.0,30,12608.935485,False
0.0,30,12669.805854,False
0.0,30,12725.776449,False
0.0,30,12776.388898,False
0.0,30,12835.381035,False
0.0,30,12888.96154,False
0.0,30,12949.938145,False
0.0,30,13010.357433,False
0.0,30,13074.630841,False
2.2,30,13130.210674,False
0.0,30,13180.056867,False
