#{"t_start": 1770256122.8945196, "env_id": "FetchBridgeBullet7Blocks-v1"}
r,l,t,is_success
0.0,30,91.268275,False
0.2,30,154.828058,False
0.0,30,208.64546,False
2.3,30,269.778337,True
0.0,30,322.066501,False
0.0,30,383.656507,False
0.8,30,450.845639,True
2.0,30,496.171105,True
1.2,30,560.281464,False
0.0,30,626.452461,False
0.0,30,685.213658,False
0.0,30,749.025996,False
0.0,30,804.463846,False
2.3,30,859.891477,True
2.2,30,919.14467,True
0.0,30,981.893833,False
0.0,30,1045.535772,False
0.0,30,1105.255267,False
0.0,30,1174.598527,False
0.0,30,1252.102863,False
0.0,30,1323.493872,False
0.0,30,1376.047805,False
0.0,30,1435.681452,False
0.0,30,1497.583935,False
0.0,30,1564.278832,False
0.0,30,1628.14701,False
0.7,30,1691.838439,True
2.8,30,1755.590703,True
2.9,30,1818.800797,True
0.0,30,1886.575181,False
0.0,30,1958.834289,False
0.0,30,2027.141299,False
2.3,30,2092.912705,False
0.0,30,2146.530359,False
0.0,30,2557.239362,False
0.0,30,2613.687429,False
0.0,30,2677.81286,False
0.0,30,2741.091614,False
0.0,30,2798.918386,False
1.9,30,2861.847691,True
0.0,30,2922.952642,False
2.7,30,2985.676386,True
0.0,30,3052.812365,False
0.0,30,3121.783399,False
0.0,30,3185.526074,False
0.4,30,3246.289387,True
0.0,30,3313.781975,False
0.0,30,3370.798454,False
0.0,30,3438.235851,False
2.6,30,3497.618109,True
0.0,30,3563.238325,False
0.0,30,3625.728339,False
0.0,30,3684.55735,False
0.0,30,3739.348115,False
0.0,30,3801.546613,False
3.0,30,3861.721298,True
0.0,30,3923.771348,False
2.1,30,3983.813982,True
0.0,30,4035.838503,False
0.0,30,4087.949561,False
0.0,30,4151.892346,False
0.0,30,4209.59027,False
2.9,30,4273.899355,True
3.0,30,4337.470871,True
0.0,30,4404.888829,False
0.0,30,4461.595661,False
0.0,30,4518.628242,False
2.4,30,4577.532819,True
3.0,30,5057.657011,True
0.0,30,5119.350395,False
0.0,30,5167.221895,False
0.0,30,5219.599523,False
0.0,30,5287.807573,False
0.0,30,5351.23465,False
0.0,30,5412.342573,False
0.0,30,5472.473907,False
0.0,30,5526.693413,False
2.5,30,5577.054973,True
0.0,30,5635.026747,False
0.0,30,5703.141513,False
2.8,30,5757.246474,True
2.3,30,5818.73605,True
0.0,30,5872.908906,False
0.0,30,5930.186086,False
0.0,30,5985.614603,False
3.0,30,6046.388602,True
